HJD mag emag
2455309.7589699 15.717 0.087
2455818.52390016 15.75 0.099
2456160.60001347 15.691 0.087
2456484.58745569 15.655 0.089
2456133.71639878 15.644 0.087
2456477.63061378 15.662 0.087
2456089.7007663 15.664 0.089
2456115.61282453 15.712 0.093
2455434.65834223 15.736 0.098
2456109.64102519 15.709 0.095
2456161.56627288 15.674 0.09
2456480.70307838 15.679 0.089
2456476.55561724 15.701 0.096
2456129.67719471 15.642 0.088
2456477.52743466 15.707 0.095
2456511.61833425 15.645 0.091
2456476.61999909 15.688 0.099
2456102.73475181 15.7 0.096
2456510.61628162 15.626 0.093
2456114.62605421 15.75 0.1
2456538.59069138 15.729 0.103
2456806.71366909 15.733 0.103
