HJD mag emag
2455309.7589699 13.602 0.013
2455818.52390016 13.521 0.014
2456160.60001347 13.538 0.013
2456484.58745569 13.54 0.014
2456133.71639878 13.531 0.013
2456477.63061378 13.533 0.013
2456089.7007663 13.537 0.013
2456115.61282453 13.521 0.013
2455434.65834223 13.555 0.014
2456109.64102519 13.542 0.014
2456161.56627288 13.544 0.014
2456020.7677059 13.534 0.014
2456094.67810458 13.543 0.014
2456480.70307838 13.531 0.013
2456476.55561724 13.546 0.014
2455328.75649563 13.546 0.014
2456129.67719471 13.53 0.014
2456477.52743466 13.546 0.014
2456511.61833425 13.536 0.014
2456476.61999909 13.566 0.015
2456742.84715366 13.55 0.014
2456102.58549545 13.544 0.014
2456127.58678205 13.525 0.014
2457229.55223349 13.576 0.015
2457229.74547919 13.582 0.016
2456114.62605421 13.547 0.014
2456464.77626912 13.54 0.014
2456790.65793362 13.566 0.015
2457242.60842835 13.691 0.023
2455834.55712109 13.552 0.018
2456536.58374851 13.555 0.018
2457272.58666747 13.582 0.02
2456563.57868992 13.58 0.02
2456514.70186303 13.568 0.03
