HJD mag emag
2455818.52390016 14.852 0.046
2456160.60001347 14.901 0.044
2456477.63061378 14.932 0.046
2456089.7007663 14.903 0.045
2456115.61282453 14.923 0.046
2455434.65834223 14.898 0.047
2456109.64102519 14.893 0.046
2456161.56627288 14.909 0.046
2456020.7677059 14.906 0.047
2456094.67810458 14.921 0.048
2456480.70307838 14.916 0.046
2456476.55561724 14.871 0.046
2456477.52743466 14.864 0.045
2456511.61833425 14.941 0.05
2456476.61999909 14.878 0.048
2456742.84715366 14.86 0.046
2456102.73475181 14.873 0.046
2456526.60220779 14.927 0.05
2457229.55223349 14.928 0.051
2456510.61628162 14.907 0.05
2457229.74547919 14.931 0.054
2456114.62605421 14.807 0.044
2456512.63053775 14.899 0.05
2455844.54941545 14.854 0.047
2456538.59069138 14.884 0.051
2456789.68879582 14.849 0.05
2456095.63274054 14.855 0.046
2456106.7700705 14.884 0.048
2456162.64197332 14.791 0.046
2456790.65793362 14.834 0.049
