HJD mag emag
2455309.7589699 14.729 0.036
2455818.52390016 14.61 0.036
2456160.60001347 14.656 0.035
2456484.58745569 14.651 0.037
2456133.71639878 14.656 0.036
2456477.63061378 14.637 0.035
2456089.7007663 14.652 0.036
2456115.61282453 14.695 0.037
2455434.65834223 14.63 0.037
2456109.64102519 14.698 0.039
2456161.56627288 14.719 0.038
2456094.67810458 14.642 0.037
2456480.70307838 14.636 0.036
2455328.75649563 14.701 0.039
2456129.67719471 14.675 0.038
2456477.52743466 14.654 0.037
2456511.61833425 14.643 0.038
2456476.61999909 14.669 0.037
2456742.84715366 14.63 0.037
2456102.58549545 14.689 0.04
2456102.73475181 14.68 0.039
2456127.58678205 14.731 0.041
2456005.8355524 14.653 0.039
2456526.60220779 14.662 0.039
2457229.55223349 14.655 0.04
2456510.61628162 14.636 0.039
2457229.74547919 14.624 0.04
2456114.62605421 14.706 0.04
2456464.77626912 14.734 0.04
2456512.63053775 14.701 0.041
2456734.80947703 14.672 0.041
2456538.59069138 14.658 0.039
2456106.7700705 14.728 0.049
2456162.64197332 14.712 0.042
2456537.6098039 14.634 0.04
2456745.89754341 14.703 0.043
2456479.56274835 14.678 0.041
2456113.58834037 14.71 0.044
2456125.72347952 14.701 0.042
2456144.6836307 14.737 0.046
2456804.7066316 14.652 0.071
2457273.56285804 14.709 0.044
2455834.55712109 14.649 0.049
2456479.79998416 14.723 0.05
2456424.88940529 14.716 0.071
2456479.70592536 14.741 0.055
