HJD mag emag
2455309.7589699 12.185 0.01
2455818.52390016 12.109 0.01
2456160.60001347 12.142 0.01
2456484.58745569 12.133 0.01
2456133.71639878 12.133 0.01
2456477.63061378 12.072 0.01
2456089.7007663 12.109 0.01
2456115.61282453 12.068 0.01
2455434.65834223 12.122 0.01
2456109.64102519 12.115 0.01
2456161.56627288 12.092 0.01
2456020.7677059 12.135 0.01
2456094.67810458 12.083 0.01
2456480.70307838 12.117 0.01
2456476.55561724 12.122 0.01
2455328.75649563 12.106 0.01
2456129.67719471 12.079 0.01
2456477.52743466 12.083 0.01
2456511.61833425 12.07 0.01
2456476.61999909 12.017 0.01
2456102.58549545 12.089 0.01
2456102.73475181 12.038 0.01
2456127.58678205 12.058 0.01
2456005.8355524 12.092 0.01
2456526.60220779 12.065 0.01
2457229.55223349 12.075 0.01
2456510.61628162 12.052 0.01
2457229.74547919 12.134 0.01
2456114.62605421 12.047 0.01
2456464.77626912 12.025 0.01
2456512.63053775 11.972 0.01
2456734.80947703 12.012 0.01
2456538.59069138 12.047 0.01
2456789.68879582 12.026 0.01
2456095.63274054 11.999 0.01
2456106.7700705 12.064 0.01
2456537.6098039 12.036 0.01
2456806.71366909 12.005 0.01
2456804.7066316 12.046 0.01
