HJD mag emag
2455309.7589699 13.747 0.015
2456477.63061378 13.609 0.014
2456511.61833425 13.661 0.016
2456742.84715366 13.702 0.016
2456102.73475181 13.64 0.016
2456526.60220779 13.659 0.016
2456510.61628162 13.636 0.016
2456114.62605421 13.673 0.016
2455844.54941545 13.692 0.017
2456538.59069138 13.644 0.016
2456536.5384378 13.637 0.016
2456132.64440217 13.639 0.016
2457242.60842835 13.715 0.023
2455834.55712109 13.55 0.019
2456479.79998416 13.541 0.018
2456510.48315386 13.571 0.018
2456146.70396897 13.519 0.018
2456424.88940529 13.532 0.019
2456563.57868992 13.494 0.018
