HJD mag emag
2455309.7589699 15.837 0.098
2455818.52390016 15.822 0.107
2456160.60001347 15.787 0.097
2456484.58745569 15.756 0.1
2456133.71639878 15.678 0.091
2456477.63061378 15.952 0.114
2456089.7007663 15.728 0.096
2456115.61282453 15.748 0.097
2455434.65834223 15.889 0.112
2456109.64102519 15.774 0.102
2456161.56627288 15.707 0.094
2456020.7677059 15.752 0.102
2456094.67810458 15.67 0.093
2456480.70307838 15.789 0.103
2456476.55561724 15.874 0.114
2455328.75649563 15.874 0.112
2456129.67719471 15.784 0.103
2456477.52743466 15.837 0.107
2456511.61833425 15.755 0.103
2456476.61999909 15.811 0.106
2456742.84715366 15.884 0.113
2456102.58549545 15.882 0.114
2456102.73475181 15.785 0.105
2456127.58678205 15.837 0.11
2456005.8355524 15.841 0.113
2456526.60220779 15.886 0.116
2457229.55223349 15.898 0.121
2456510.61628162 15.883 0.12
2457229.74547919 15.919 0.128
2456114.62605421 15.85 0.11
2456464.77626912 15.907 0.117
2455829.59314994 15.809 0.113
2456512.63053775 15.914 0.121
2455844.54941545 15.861 0.115
2456734.80947703 15.868 0.119
2456538.59069138 15.968 0.127
2456789.68879582 15.992 0.137
2456477.57984695 15.929 0.123
2456095.63274054 15.965 0.14
2456106.7700705 16.035 0.155
2456162.64197332 15.865 0.117
2456536.5384378 15.897 0.12
2456537.6098039 15.936 0.128
2456745.89754341 15.937 0.129
2456132.64440217 16.008 0.131
2456790.65793362 16.03 0.141
2456479.56274835 15.977 0.131
2456113.58834037 15.937 0.13
2456125.72347952 15.821 0.114
2455794.69893252 15.941 0.133
2456806.71366909 16.029 0.144
2455858.51018585 15.917 0.129
2456144.6836307 15.97 0.137
2456573.49646966 16.054 0.148
2456804.7066316 16.252 0.281
2457225.505621 16.077 0.154
2457273.56285804 16.237 0.18
2457242.60842835 15.971 0.174
2455834.55712109 16.223 0.2
2456479.79998416 16.182 0.183
2456536.58374851 16.259 0.191
2456510.48315386 16.222 0.183
2456146.70396897 16.356 0.252
2456479.70592536 16.389 0.235
2457272.58666747 16.289 0.217
