HJD mag emag
2455309.7589699 16.574 0.18
2455818.52390016 16.532 0.195
2456160.60001347 16.592 0.191
2456484.58745569 16.737 0.226
2456133.71639878 16.491 0.179
2456477.63061378 16.594 0.19
2456089.7007663 16.613 0.199
2456115.61282453 16.464 0.174
2456109.64102519 16.769 0.235
2456161.56627288 16.421 0.172
2456094.67810458 16.604 0.205
2456480.70307838 16.568 0.192
2456476.55561724 16.72 0.228
2456129.67719471 16.649 0.21
2456477.52743466 16.624 0.206
2456511.61833425 16.624 0.21
2456476.61999909 16.571 0.198
2456102.58549545 16.58 0.203
2456102.73475181 16.518 0.191
2456127.58678205 16.71 0.229
2456526.60220779 16.656 0.219
2456510.61628162 16.536 0.201
2455829.59314994 16.826 0.269
2456538.59069138 16.721 0.243
2456477.57984695 16.605 0.215
2456095.63274054 16.643 0.218
2456106.7700705 16.466 0.199
2456132.64440217 16.45 0.187
2456479.56274835 16.613 0.222
