HJD mag emag
2455309.7589699 16.097 0.127
2455818.52390016 15.948 0.123
2456160.60001347 16.4 0.178
2456133.71639878 15.938 0.124
2456477.63061378 16.077 0.135
2456089.7007663 16.358 0.189
2456115.61282453 15.978 0.126
2455434.65834223 16.505 0.195
2456161.56627288 16.41 0.187
2456020.7677059 16.091 0.133
2456094.67810458 16.077 0.142
2456480.70307838 15.949 0.129
2455328.75649563 16.149 0.152
2456129.67719471 15.927 0.126
2456477.52743466 17.16 0.365
2456511.61833425 16.302 0.18
2456476.61999909 16.527 0.22
2456742.84715366 16.4 0.183
2456102.58549545 16.503 0.212
2456102.73475181 15.866 0.124
2456127.58678205 16.337 0.183
2456005.8355524 16.043 0.135
2456526.60220779 16.605 0.231
2457229.55223349 16.456 0.214
2456510.61628162 15.932 0.136
2457229.74547919 16.862 0.304
2456114.62605421 16.103 0.159
2456464.77626912 16.471 0.214
2455829.59314994 16.659 0.259
2456512.63053775 16.494 0.212
2455844.54941545 17.114 0.335
2456734.80947703 16.7 0.256
2456538.59069138 17.058 0.342
2456477.57984695 16.924 0.302
2456095.63274054 16.088 0.15
2456106.7700705 16.076 0.15
2456162.64197332 15.861 0.13
2456536.5384378 17.087 0.35
2456537.6098039 16.151 0.164
2456745.89754341 16.324 0.186
2456132.64440217 16.629 0.239
2456790.65793362 16.783 0.282
2456479.56274835 16.427 0.225
2456113.58834037 16.111 0.165
2456125.72347952 16.526 0.238
2455794.69893252 17.098 0.374
2456806.71366909 17.166 0.379
2455858.51018585 16.951 0.337
2456573.49646966 16.952 0.324
2457225.505621 16.318 0.201
2456479.70592536 16.44 0.241
