HJD mag emag
2455309.7589699 16.312 0.152
2455818.52390016 16.31 0.166
2456160.60001347 16.268 0.148
2456484.58745569 16.341 0.164
2456133.71639878 16.381 0.167
2456477.63061378 16.23 0.145
2456089.7007663 16.246 0.146
2456115.61282453 16.374 0.164
2455434.65834223 16.388 0.176
2456109.64102519 16.158 0.14
2456161.56627288 16.562 0.195
2456020.7677059 16.33 0.165
2456480.70307838 16.484 0.184
2456476.55561724 16.251 0.156
2455328.75649563 16.372 0.175
2456129.67719471 16.385 0.171
2456477.52743466 16.367 0.167
2456511.61833425 16.423 0.18
2456476.61999909 16.44 0.178
2456742.84715366 16.325 0.164
2456102.58549545 16.396 0.173
2456102.73475181 16.519 0.197
2456127.58678205 16.211 0.151
2456005.8355524 16.297 0.163
2456526.60220779 16.31 0.166
2457229.55223349 16.513 0.204
2456510.61628162 16.561 0.211
2457229.74547919 16.416 0.195
2456114.62605421 16.4 0.176
2456464.77626912 16.451 0.18
2455829.59314994 16.51 0.209
2456512.63053775 16.339 0.174
2455844.54941545 16.657 0.23
2456734.80947703 16.326 0.173
2456538.59069138 16.684 0.236
2456789.68879582 16.621 0.229
2456477.57984695 16.407 0.189
2456095.63274054 16.544 0.22
2456162.64197332 16.645 0.227
2456536.5384378 16.705 0.242
2456537.6098039 16.637 0.235
2456745.89754341 16.502 0.208
2456132.64440217 16.431 0.187
2456790.65793362 16.419 0.192
2456479.56274835 16.623 0.229
2456113.58834037 16.698 0.256
2456125.72347952 16.633 0.234
2456806.71366909 16.564 0.217
2455858.51018585 16.671 0.248
2456144.6836307 16.37 0.197
2456573.49646966 16.399 0.202
2457225.505621 16.279 0.181
2457273.56285804 16.409 0.2
