HJD mag emag
2455309.7589699 16.551 0.183
2456160.60001347 16.623 0.199
2456484.58745569 16.676 0.215
2456133.71639878 16.582 0.195
2456477.63061378 16.783 0.23
2456089.7007663 16.779 0.231
2456115.61282453 16.76 0.227
2456109.64102519 16.774 0.238
2456161.56627288 16.761 0.231
2456020.7677059 16.786 0.24
2456094.67810458 16.69 0.219
2456480.70307838 16.783 0.233
2456476.55561724 16.738 0.235
2456129.67719471 16.593 0.203
2456477.52743466 16.612 0.205
2456511.61833425 16.812 0.249
2456476.61999909 16.682 0.218
2456742.84715366 16.736 0.232
2456102.58549545 16.776 0.239
2456102.73475181 16.861 0.259
2456127.58678205 16.816 0.25
2456005.8355524 16.64 0.218
2456526.60220779 16.682 0.227
2457229.55223349 16.547 0.21
2456510.61628162 16.837 0.267
2457229.74547919 16.767 0.26
2456114.62605421 16.729 0.228
2456512.63053775 16.783 0.253
2456477.57984695 16.859 0.275
2456095.63274054 16.877 0.288
2456106.7700705 16.781 0.271
2456162.64197332 16.745 0.244
2456790.65793362 16.773 0.257
2456479.56274835 16.793 0.262
2456113.58834037 16.805 0.272
