HJD mag emag
2455818.52390016 16.265 0.157
2456160.60001347 16.191 0.138
2456484.58745569 16.198 0.143
2456133.71639878 16.24 0.145
2456161.56627288 16.314 0.159
2456480.70307838 16.29 0.154
2456476.55561724 16.18 0.147
2456129.67719471 16.251 0.152
2456477.52743466 16.339 0.162
2456511.61833425 16.342 0.168
2456476.61999909 16.349 0.165
2456742.84715366 16.238 0.152
2456102.58549545 16.159 0.142
2456102.73475181 16.334 0.167
2456127.58678205 16.138 0.141
2456526.60220779 16.229 0.155
2457229.55223349 16.411 0.187
2456510.61628162 16.201 0.157
2457229.74547919 16.158 0.156
2456512.63053775 16.306 0.17
2456734.80947703 16.306 0.169
2456538.59069138 16.302 0.172
2456789.68879582 16.155 0.154
2456477.57984695 16.294 0.172
2456095.63274054 16.392 0.196
2456162.64197332 16.261 0.161
2456536.5384378 16.224 0.163
2456537.6098039 16.428 0.2
2456132.64440217 16.168 0.148
2456790.65793362 16.261 0.167
2456125.72347952 16.306 0.179
2455858.51018585 16.394 0.197
2456536.58374851 16.54 0.242
2456510.48315386 16.281 0.194
