HJD mag emag
2455309.7589699 16.576 0.187
2455818.52390016 16.453 0.184
2456160.60001347 16.336 0.157
2456484.58745569 16.808 0.243
2456133.71639878 16.552 0.192
2456477.63061378 16.495 0.181
2456089.7007663 16.637 0.204
2456115.61282453 16.503 0.184
2455434.65834223 16.446 0.18
2456109.64102519 16.373 0.17
2456161.56627288 16.411 0.173
2456020.7677059 16.479 0.189
2456094.67810458 16.355 0.165
2456480.70307838 16.541 0.193
2456476.55561724 16.475 0.187
2455328.75649563 16.602 0.208
2456129.67719471 16.467 0.183
2456477.52743466 16.609 0.206
2456511.61833425 16.438 0.183
2456476.61999909 16.503 0.188
2456742.84715366 16.577 0.203
2456102.58549545 16.649 0.217
2456102.73475181 16.738 0.233
2456127.58678205 16.384 0.176
2456005.8355524 16.452 0.185
2456526.60220779 16.593 0.21
2457229.55223349 16.459 0.193
2456510.61628162 16.654 0.228
2457229.74547919 16.233 0.166
2456114.62605421 16.806 0.245
2456464.77626912 16.45 0.182
2455829.59314994 16.863 0.276
2456512.63053775 16.554 0.207
2455844.54941545 16.681 0.235
2456734.80947703 16.617 0.222
2456538.59069138 16.6 0.218
2456789.68879582 16.819 0.27
2456477.57984695 16.583 0.217
2456095.63274054 16.425 0.203
2456745.89754341 16.681 0.237
2456132.64440217 16.633 0.221
2456790.65793362 16.741 0.254
2456479.56274835 16.651 0.231
2456113.58834037 16.733 0.254
2456806.71366909 16.541 0.215
