HJD mag emag
2455309.7589699 16.157 0.128
2455818.52390016 16.171 0.145
2456160.60001347 16.101 0.127
2456484.58745569 16.163 0.14
2456133.71639878 16.119 0.132
2456477.63061378 16.079 0.126
2456089.7007663 16.049 0.124
2456115.61282453 16.133 0.134
2455434.65834223 16.263 0.154
2456109.64102519 16.059 0.13
2456161.56627288 16.08 0.13
2456020.7677059 16.361 0.17
2456094.67810458 16.114 0.136
2456480.70307838 16.147 0.137
2456476.55561724 16.124 0.14
2455328.75649563 16.288 0.159
2456129.67719471 16.175 0.142
2456477.52743466 16.245 0.154
2456511.61833425 16.128 0.14
2456476.61999909 16.146 0.142
2456742.84715366 16.114 0.138
2456102.58549545 16.217 0.152
2456102.73475181 16.193 0.148
2456127.58678205 16.236 0.154
2456005.8355524 16.306 0.167
2456526.60220779 16.15 0.144
2457229.55223349 16.179 0.153
2456510.61628162 16.209 0.154
2457229.74547919 16.195 0.162
2456114.62605421 16.384 0.176
2456464.77626912 16.23 0.152
2455829.59314994 16.242 0.165
2456512.63053775 16.205 0.155
2455844.54941545 16.228 0.157
2456734.80947703 16.256 0.167
2456538.59069138 16.39 0.186
2456789.68879582 16.44 0.197
2456477.57984695 16.292 0.168
2456095.63274054 16.203 0.159
2456106.7700705 16.362 0.177
2456162.64197332 16.212 0.155
2456536.5384378 16.423 0.189
2456537.6098039 16.193 0.157
2456745.89754341 16.369 0.183
2456132.64440217 16.27 0.166
2456790.65793362 16.232 0.164
2456479.56274835 16.319 0.178
2456113.58834037 16.368 0.185
2456125.72347952 16.548 0.224
2455794.69893252 16.387 0.186
2456806.71366909 16.416 0.197
2455858.51018585 16.361 0.189
2456144.6836307 16.478 0.22
2456573.49646966 16.459 0.209
2456804.7066316 16.251 0.192
2457225.505621 16.398 0.195
2457273.56285804 16.433 0.206
2456479.79998416 16.473 0.222
2456536.58374851 16.465 0.237
2456146.70396897 16.518 0.238
2456479.70592536 16.575 0.231
