HJD mag emag
2455309.7589699 16.194 0.134
2455818.52390016 16.351 0.17
2456160.60001347 16.155 0.133
2456484.58745569 16.074 0.132
2456133.71639878 16.263 0.15
2456477.63061378 16.159 0.135
2456089.7007663 16.14 0.135
2456115.61282453 16.341 0.16
2455434.65834223 16.455 0.181
2456109.64102519 16.334 0.167
2456161.56627288 16.36 0.166
2456020.7677059 16.133 0.141
2456094.67810458 16.291 0.159
2456480.70307838 16.415 0.175
2456476.55561724 16.146 0.145
2455328.75649563 16.219 0.151
2456129.67719471 16.461 0.183
2456477.52743466 16.149 0.139
2456511.61833425 16.387 0.179
2456476.61999909 16.257 0.154
2456742.84715366 16.218 0.15
2456102.58549545 16.281 0.16
2456102.73475181 16.43 0.182
2456127.58678205 16.367 0.174
2456005.8355524 16.202 0.153
2456526.60220779 16.429 0.186
2456510.61628162 16.427 0.19
2457229.74547919 16.324 0.178
2456114.62605421 16.466 0.186
2456464.77626912 16.398 0.175
2455829.59314994 16.736 0.257
2456512.63053775 16.454 0.192
2455844.54941545 16.91 0.289
2456734.80947703 16.214 0.16
2456538.59069138 16.503 0.205
2456789.68879582 16.378 0.187
2456477.57984695 16.337 0.175
2456095.63274054 16.396 0.191
2456536.5384378 16.392 0.185
2456537.6098039 16.66 0.242
2456745.89754341 16.553 0.215
2456132.64440217 16.37 0.176
2456790.65793362 16.467 0.202
2456479.56274835 16.585 0.221
2456113.58834037 16.557 0.218
2456125.72347952 16.558 0.215
2456806.71366909 16.614 0.238
2456144.6836307 16.639 0.241
2457273.56285804 16.803 0.275
