HJD mag emag
2455309.7589699 16.48 0.172
2455818.52390016 16.511 0.194
2456160.60001347 16.328 0.155
2456484.58745569 16.398 0.174
2456133.71639878 16.256 0.151
2456477.63061378 16.283 0.152
2456089.7007663 16.274 0.154
2456115.61282453 16.338 0.161
2455434.65834223 16.266 0.156
2456161.56627288 16.477 0.183
2456020.7677059 16.406 0.179
2456094.67810458 16.223 0.151
2456480.70307838 16.43 0.178
2456476.55561724 16.493 0.194
2455328.75649563 16.488 0.189
2456129.67719471 16.377 0.171
2456477.52743466 16.461 0.184
2456511.61833425 16.556 0.205
2456476.61999909 16.35 0.169
2456742.84715366 16.437 0.182
2456102.58549545 16.504 0.195
2456102.73475181 16.375 0.175
2456127.58678205 16.454 0.187
2456005.8355524 16.359 0.176
2456526.60220779 16.517 0.199
2457229.55223349 16.76 0.25
2456510.61628162 16.728 0.246
2457229.74547919 16.416 0.195
2456114.62605421 16.274 0.158
2456464.77626912 16.392 0.177
2455829.59314994 16.61 0.224
2456512.63053775 16.601 0.217
2455844.54941545 16.609 0.218
2456734.80947703 16.746 0.251
2456538.59069138 16.496 0.199
2456789.68879582 16.865 0.284
2456477.57984695 16.558 0.21
2456095.63274054 16.726 0.263
2456162.64197332 16.586 0.217
2456536.5384378 16.898 0.279
2456537.6098039 16.534 0.213
2456745.89754341 16.799 0.266
2456132.64440217 16.501 0.199
2456790.65793362 16.639 0.236
2456113.58834037 16.782 0.265
2456125.72347952 16.498 0.204
2455794.69893252 16.792 0.272
2455858.51018585 16.779 0.267
2456144.6836307 16.749 0.264
2456573.49646966 16.555 0.225
2457225.505621 16.818 0.286
