HJD mag emag
2455309.7589699 16.071 0.122
2456160.60001347 15.962 0.114
2456484.58745569 16.29 0.157
2456133.71639878 16.258 0.149
2456477.63061378 16.004 0.119
2456089.7007663 15.828 0.103
2456115.61282453 15.931 0.112
2455434.65834223 16.257 0.16
2456109.64102519 16.063 0.132
2456161.56627288 16.016 0.124
2456020.7677059 15.897 0.117
2456094.67810458 15.981 0.121
2456480.70307838 16.059 0.129
2456476.55561724 16.025 0.129
2455328.75649563 16.067 0.133
2456477.52743466 15.799 0.103
2456511.61833425 15.938 0.12
2456476.61999909 16.077 0.132
2456742.84715366 16.231 0.154
2456102.58549545 15.995 0.125
2456102.73475181 16.259 0.16
2456127.58678205 15.858 0.112
2456005.8355524 16.233 0.159
2456526.60220779 15.996 0.127
2457229.55223349 16.205 0.156
2456510.61628162 16.387 0.185
2457229.74547919 16.029 0.14
2456114.62605421 16.086 0.133
2456464.77626912 15.975 0.122
2455829.59314994 15.989 0.134
2455844.54941545 16.003 0.134
2456734.80947703 15.766 0.107
2456538.59069138 16.532 0.209
2456789.68879582 16.197 0.162
2456477.57984695 16.277 0.171
2456095.63274054 16.703 0.257
2456106.7700705 16.353 0.193
2456162.64197332 16.398 0.183
2456536.5384378 16.189 0.159
2456537.6098039 16.609 0.229
2456745.89754341 16.087 0.146
2456132.64440217 16.236 0.159
2456790.65793362 15.824 0.115
2456479.56274835 16.16 0.156
2456113.58834037 16.469 0.209
2456125.72347952 16.57 0.222
2455794.69893252 15.945 0.133
2456806.71366909 16.147 0.154
2455858.51018585 16.078 0.149
2456144.6836307 16.428 0.208
2456573.49646966 16.454 0.211
2457225.505621 16.222 0.172
2457273.56285804 15.891 0.129
2457242.60842835 16.005 0.184
2456536.58374851 16.151 0.174
2456510.48315386 16.406 0.214
2456146.70396897 16.483 0.25
2456479.70592536 16.211 0.182
