HJD mag emag
2455309.7589699 16.312 0.145
2455818.52390016 16.253 0.153
2456160.60001347 16.38 0.161
2456484.58745569 16.217 0.144
2456133.71639878 16.184 0.138
2456477.63061378 16.246 0.144
2456089.7007663 16.207 0.144
2456115.61282453 16.16 0.136
2455434.65834223 16.175 0.143
2456109.64102519 16.099 0.134
2456161.56627288 16.179 0.14
2456020.7677059 16.487 0.187
2456094.67810458 16.156 0.14
2456480.70307838 16.359 0.162
2456476.55561724 16.238 0.151
2455328.75649563 16.552 0.196
2456129.67719471 16.202 0.143
2456477.52743466 16.379 0.168
2456511.61833425 16.237 0.152
2456476.61999909 16.201 0.142
2456742.84715366 16.253 0.154
2456102.58549545 16.16 0.144
2456102.73475181 16.317 0.163
2456127.58678205 16.235 0.155
2456005.8355524 16.477 0.192
2456526.60220779 16.404 0.177
2457229.55223349 16.251 0.163
2456510.61628162 16.302 0.165
2457229.74547919 16.189 0.157
2456114.62605421 16.339 0.163
2456464.77626912 16.33 0.164
2455829.59314994 16.378 0.182
2456512.63053775 16.36 0.175
2455844.54941545 16.616 0.216
2456734.80947703 16.225 0.159
2456538.59069138 16.156 0.15
2456789.68879582 16.427 0.19
2456477.57984695 16.411 0.189
2456095.63274054 16.56 0.231
2456162.64197332 16.276 0.162
2456536.5384378 16.442 0.192
2456537.6098039 16.257 0.167
2456745.89754341 16.637 0.228
2456132.64440217 16.519 0.198
2456790.65793362 16.496 0.205
2456479.56274835 16.464 0.196
2456113.58834037 16.491 0.208
2456125.72347952 16.256 0.166
2455794.69893252 16.424 0.199
2456806.71366909 16.581 0.22
2455858.51018585 16.613 0.233
2456573.49646966 16.217 0.17
2457225.505621 16.57 0.23
2457273.56285804 16.613 0.241
2456536.58374851 16.632 0.252
2456510.48315386 16.504 0.224
