HJD mag emag
2455818.52390016 15.837 0.11
2456160.60001347 15.965 0.114
2456484.58745569 15.851 0.108
2456477.63061378 15.876 0.105
2456089.7007663 15.964 0.115
2456115.61282453 15.947 0.114
2455434.65834223 15.838 0.108
2456020.7677059 15.958 0.12
2456094.67810458 15.826 0.105
2456480.70307838 15.881 0.11
2456476.55561724 15.761 0.103
2455328.75649563 15.898 0.116
2456477.52743466 15.87 0.109
2456476.61999909 15.858 0.108
2456742.84715366 15.837 0.108
2456102.58549545 15.834 0.108
2456102.73475181 15.896 0.115
2456005.8355524 15.823 0.108
2457229.74547919 15.776 0.113
