HJD mag emag
2455309.7589699 16.615 0.19
2455818.52390016 16.525 0.194
2456160.60001347 16.229 0.14
2456484.58745569 16.353 0.164
2456133.71639878 16.29 0.152
2456477.63061378 16.444 0.171
2456089.7007663 16.3 0.154
2456115.61282453 16.383 0.165
2455434.65834223 16.749 0.234
2456109.64102519 16.327 0.164
2456161.56627288 16.376 0.165
2456020.7677059 16.456 0.184
2456094.67810458 16.321 0.16
2456480.70307838 16.546 0.194
2456476.55561724 16.378 0.172
2455328.75649563 16.716 0.225
2456129.67719471 16.507 0.189
2456477.52743466 16.497 0.186
2456511.61833425 16.546 0.2
2456476.61999909 16.334 0.162
2456742.84715366 16.348 0.166
2456102.58549545 16.375 0.174
2456102.73475181 16.531 0.196
2456127.58678205 16.168 0.146
2456005.8355524 16.705 0.232
2456526.60220779 16.447 0.185
2457229.55223349 16.296 0.169
2456510.61628162 16.396 0.182
2457229.74547919 16.67 0.238
2456114.62605421 16.553 0.199
2456464.77626912 16.484 0.187
2455829.59314994 16.527 0.206
2456512.63053775 16.478 0.193
2455844.54941545 16.704 0.234
2456734.80947703 16.428 0.19
2456538.59069138 16.477 0.194
2456789.68879582 16.599 0.223
2456477.57984695 16.446 0.189
2456095.63274054 16.359 0.184
2456162.64197332 16.482 0.198
2456536.5384378 16.404 0.183
2456537.6098039 16.525 0.21
2456745.89754341 16.509 0.207
2456132.64440217 16.634 0.224
2456790.65793362 16.315 0.177
2456479.56274835 16.638 0.226
2456113.58834037 16.677 0.241
2456125.72347952 16.619 0.224
2455794.69893252 16.398 0.193
2456806.71366909 16.44 0.201
2455858.51018585 16.549 0.219
2456144.6836307 16.805 0.277
2456573.49646966 16.516 0.216
2457225.505621 16.688 0.257
2457273.56285804 16.606 0.23
