HJD mag emag
2455309.7589699 16.529 0.175
2455818.52390016 16.53 0.193
2456160.60001347 16.479 0.173
2456484.58745569 16.632 0.208
2456133.71639878 16.409 0.167
2456089.7007663 16.653 0.206
2456115.61282453 16.544 0.188
2455434.65834223 16.569 0.199
2456109.64102519 16.375 0.17
2456161.56627288 16.573 0.194
2456020.7677059 16.519 0.192
2456094.67810458 16.263 0.153
2456480.70307838 16.632 0.206
2456476.55561724 16.538 0.196
2455328.75649563 16.691 0.221
2456129.67719471 16.373 0.168
2456477.52743466 16.54 0.192
2456511.61833425 16.497 0.191
2456476.61999909 16.498 0.185
2456742.84715366 16.445 0.179
2456102.58549545 16.394 0.174
2456102.73475181 16.592 0.206
2456127.58678205 16.351 0.171
2456005.8355524 16.78 0.243
2456526.60220779 16.663 0.221
2457229.55223349 16.366 0.181
2456510.61628162 16.532 0.202
2457229.74547919 16.34 0.18
2456464.77626912 16.485 0.184
2455829.59314994 17.003 0.31
2456512.63053775 16.411 0.181
2456734.80947703 16.771 0.252
2456538.59069138 16.466 0.196
2456789.68879582 16.678 0.237
2456477.57984695 16.629 0.221
2456095.63274054 16.389 0.185
2456162.64197332 16.529 0.205
2456536.5384378 16.632 0.222
2456537.6098039 16.519 0.209
2456745.89754341 16.814 0.265
2456132.64440217 16.677 0.223
2456790.65793362 16.61 0.229
2456479.56274835 16.712 0.239
2456113.58834037 16.403 0.189
2456125.72347952 16.752 0.248
2456806.71366909 16.618 0.234
2455858.51018585 16.766 0.26
2456144.6836307 16.96 0.31
2456573.49646966 16.545 0.225
2457225.505621 16.719 0.265
2457273.56285804 17.069 0.332
