HJD mag emag
2455309.7589699 17.04 0.274
2456160.60001347 16.824 0.237
2456484.58745569 16.973 0.28
2456133.71639878 16.587 0.199
2456477.63061378 16.822 0.237
2456089.7007663 16.558 0.192
2456115.61282453 16.925 0.263
2456109.64102519 16.754 0.235
2456161.56627288 16.809 0.242
2456094.67810458 16.744 0.23
2456480.70307838 16.833 0.248
2456476.55561724 16.851 0.257
2456129.67719471 16.848 0.253
2456477.52743466 16.838 0.249
2456511.61833425 16.746 0.238
2456476.61999909 16.835 0.25
2456742.84715366 16.559 0.2
2456102.58549545 16.685 0.224
2456102.73475181 17.052 0.306
2456005.8355524 17.107 0.317
2456526.60220779 16.83 0.257
2457229.55223349 16.947 0.29
2456510.61628162 16.858 0.272
2457229.74547919 16.855 0.28
2456114.62605421 16.944 0.275
2456464.77626912 16.829 0.25
2456538.59069138 16.897 0.277
2456477.57984695 16.779 0.253
2456095.63274054 16.934 0.305
2456536.5384378 16.835 0.263
2456537.6098039 16.956 0.3
2456745.89754341 16.877 0.278
2456132.64440217 16.672 0.228
2456479.56274835 16.924 0.289
2456144.6836307 16.61 0.237
