HJD mag emag
2455309.7589699 16.912 0.249
2455818.52390016 16.706 0.232
2456160.60001347 16.784 0.23
2456484.58745569 16.885 0.262
2456133.71639878 16.732 0.224
2456477.63061378 16.737 0.222
2456089.7007663 17.075 0.3
2456115.61282453 16.908 0.26
2455434.65834223 16.687 0.223
2456109.64102519 16.929 0.275
2456161.56627288 16.837 0.249
2456020.7677059 16.778 0.244
2456094.67810458 16.857 0.255
2456480.70307838 16.965 0.278
2456476.55561724 16.68 0.228
2455328.75649563 16.661 0.221
2456129.67719471 16.978 0.283
2456477.52743466 17.163 0.326
2456511.61833425 16.709 0.236
2456476.61999909 16.918 0.269
2456742.84715366 16.644 0.216
2456102.58549545 16.789 0.245
2456102.73475181 16.904 0.279
2456127.58678205 16.81 0.251
2456005.8355524 16.925 0.281
2456526.60220779 16.596 0.215
2457229.55223349 17.028 0.309
2456510.61628162 17.092 0.331
2457229.74547919 16.75 0.257
2456114.62605421 17.056 0.302
2456464.77626912 16.67 0.219
2455829.59314994 17.126 0.35
2456512.63053775 17.189 0.354
2455844.54941545 17.077 0.328
2456734.80947703 16.935 0.293
2456789.68879582 16.863 0.282
2456477.57984695 17.064 0.321
2456536.5384378 17.206 0.363
2456745.89754341 17.052 0.326
2456132.64440217 16.933 0.284
2456790.65793362 16.93 0.298
2456479.56274835 16.928 0.29
2456113.58834037 17.067 0.331
