HJD mag emag
2455309.7589699 16.75 0.213
2455818.52390016 16.994 0.287
2456160.60001347 16.753 0.221
2456484.58745569 16.479 0.185
2456133.71639878 16.732 0.223
2456477.63061378 16.796 0.233
2456089.7007663 16.426 0.172
2456115.61282453 16.616 0.201
2455434.65834223 16.718 0.227
2456109.64102519 16.655 0.216
2456161.56627288 16.876 0.253
2456020.7677059 16.484 0.188
2456094.67810458 16.997 0.283
2456480.70307838 16.485 0.184
2456476.55561724 16.569 0.204
2456129.67719471 17.024 0.289
2456477.52743466 16.61 0.205
2456511.61833425 16.447 0.185
2456476.61999909 16.413 0.175
2456742.84715366 16.72 0.228
2456102.58549545 16.469 0.186
2456102.73475181 16.806 0.246
2456127.58678205 17.24 0.355
2456005.8355524 16.552 0.206
2456526.60220779 16.563 0.205
2457229.55223349 16.779 0.253
2456510.61628162 16.51 0.199
2457229.74547919 16.612 0.227
2456114.62605421 17.102 0.31
2456464.77626912 16.52 0.193
2456477.57984695 16.731 0.247
2456162.64197332 17.002 0.303
2456479.56274835 16.713 0.241
2457273.56285804 16.552 0.225
