HJD mag emag
2455309.7589699 16.247 0.139
2455818.52390016 16.219 0.151
2456160.60001347 16.131 0.13
2456484.58745569 16.228 0.148
2456133.71639878 16.078 0.127
2456477.63061378 16.122 0.131
2456089.7007663 15.962 0.115
2456115.61282453 16.116 0.132
2455434.65834223 15.997 0.122
2456109.64102519 16.045 0.128
2456161.56627288 16.262 0.153
2456020.7677059 16.205 0.149
2456094.67810458 16.12 0.137
2456480.70307838 16.029 0.123
2456476.55561724 16.256 0.156
2455328.75649563 16.214 0.149
2456129.67719471 16.195 0.144
2456477.52743466 16.166 0.144
2456511.61833425 16.095 0.136
2456476.61999909 16.196 0.149
2456742.84715366 16.195 0.148
2456102.58549545 16.085 0.136
2456102.73475181 16.112 0.138
2456127.58678205 16.105 0.138
2456005.8355524 16.322 0.168
2456526.60220779 15.995 0.126
2457229.55223349 16.091 0.142
2456510.61628162 16.142 0.145
2457229.74547919 16.33 0.182
2456114.62605421 16.372 0.174
2456464.77626912 16.124 0.139
2455829.59314994 16.157 0.154
2456512.63053775 16.196 0.154
2455844.54941545 16.336 0.172
2456734.80947703 16.187 0.157
2456538.59069138 16.077 0.142
2456789.68879582 16.334 0.18
2456477.57984695 16.241 0.161
2456095.63274054 16.135 0.15
2456106.7700705 16.226 0.158
2456162.64197332 16.298 0.167
2456536.5384378 16.275 0.167
2456537.6098039 16.035 0.137
2456745.89754341 16.339 0.178
2456132.64440217 16.207 0.157
2456790.65793362 16.378 0.185
2456479.56274835 16.469 0.202
2456113.58834037 16.437 0.197
2456125.72347952 16.438 0.205
2455794.69893252 16.528 0.209
2456806.71366909 16.356 0.187
2455858.51018585 16.457 0.205
2456144.6836307 16.384 0.203
2456573.49646966 16.46 0.21
2456804.7066316 16.1 0.17
2457225.505621 16.438 0.201
2457273.56285804 16.22 0.172
2456479.79998416 16.403 0.209
2456536.58374851 16.455 0.236
2456479.70592536 16.474 0.213
