HJD mag emag
2456160.60001347 15.812 0.099
2456484.58745569 15.929 0.115
2456133.71639878 15.797 0.1
2456477.63061378 15.827 0.102
2456089.7007663 15.787 0.1
2456115.61282453 15.755 0.097
2456109.64102519 15.811 0.106
2456161.56627288 15.776 0.101
2456094.67810458 15.907 0.115
2456480.70307838 15.895 0.11
2456476.55561724 15.866 0.113
2456129.67719471 15.928 0.116
2456477.52743466 15.809 0.105
2456511.61833425 15.907 0.118
2456476.61999909 15.908 0.121
2456742.84715366 15.793 0.104
2456102.58549545 15.916 0.117
2456102.73475181 15.944 0.12
2456127.58678205 15.836 0.11
2456526.60220779 15.85 0.113
2457229.55223349 15.959 0.127
2456510.61628162 15.959 0.129
2457229.74547919 16.177 0.159
2456114.62605421 15.738 0.102
2456464.77626912 15.868 0.113
2455829.59314994 15.879 0.125
2456512.63053775 15.826 0.114
2456734.80947703 16.022 0.136
2456538.59069138 15.955 0.129
2456789.68879582 15.998 0.138
2456477.57984695 15.807 0.11
2456095.63274054 15.8 0.107
2456106.7700705 15.715 0.101
2456162.64197332 15.977 0.132
2456536.5384378 15.916 0.126
2456537.6098039 16.027 0.141
2456745.89754341 15.952 0.13
2456132.64440217 15.967 0.128
2456790.65793362 16.083 0.146
2456479.56274835 15.957 0.138
2456113.58834037 15.828 0.116
2456125.72347952 15.955 0.136
2455794.69893252 15.825 0.117
2456806.71366909 15.979 0.14
2455858.51018585 15.945 0.132
2456144.6836307 16.093 0.162
2456573.49646966 15.919 0.133
2456804.7066316 16.066 0.149
2457225.505621 15.952 0.138
2456479.79998416 15.876 0.146
2456536.58374851 16.18 0.187
2456146.70396897 16.027 0.147
2456424.88940529 16.243 0.189
2456479.70592536 15.946 0.146
2457272.58666747 16.082 0.184
