HJD mag emag
2455309.7589699 16.383 0.157
2455818.52390016 16.317 0.166
2456160.60001347 16.169 0.135
2456484.58745569 16.202 0.146
2456133.71639878 16.113 0.132
2456089.7007663 16.244 0.149
2456115.61282453 16.155 0.137
2455434.65834223 16.308 0.161
2456109.64102519 16.202 0.148
2456161.56627288 16.204 0.145
2456020.7677059 16.193 0.149
2456094.67810458 16.26 0.156
2456480.70307838 16.097 0.132
2456476.55561724 16.238 0.155
2455328.75649563 16.258 0.156
2456477.52743466 16.324 0.163
2456511.61833425 16.129 0.141
2456476.61999909 16.292 0.167
2456742.84715366 16.32 0.165
2456102.58549545 16.377 0.175
2456102.73475181 16.238 0.153
2456127.58678205 16.202 0.151
2456005.8355524 16.308 0.168
2456526.60220779 16.345 0.171
2457229.55223349 16.317 0.172
2456510.61628162 16.255 0.163
2457229.74547919 16.367 0.188
2456114.62605421 16.444 0.189
2456464.77626912 16.454 0.188
2455829.59314994 16.355 0.183
2456512.63053775 16.258 0.163
2455844.54941545 16.272 0.163
2456734.80947703 16.219 0.163
2456538.59069138 16.569 0.219
2456789.68879582 16.469 0.204
2456477.57984695 16.435 0.187
2456095.63274054 16.288 0.162
2456106.7700705 16.413 0.186
2456162.64197332 16.335 0.177
2456536.5384378 16.347 0.179
2456537.6098039 16.297 0.173
2456745.89754341 16.587 0.219
2456132.64440217 16.594 0.223
2456113.58834037 16.282 0.172
2456125.72347952 16.474 0.211
2455794.69893252 16.438 0.194
2456806.71366909 16.505 0.212
2455858.51018585 16.48 0.207
2456573.49646966 16.455 0.205
2456804.7066316 16.57 0.226
2457225.505621 16.42 0.205
2457273.56285804 16.576 0.234
2455834.55712109 16.676 0.275
2456146.70396897 16.709 0.262
2456479.70592536 16.498 0.229
