HJD mag emag
2455309.7589699 16.294 0.144
2456160.60001347 16.166 0.134
2456484.58745569 16.164 0.14
2456133.71639878 16.28 0.152
2456477.63061378 16.184 0.138
2456089.7007663 16.109 0.131
2456115.61282453 16.217 0.144
2455434.65834223 16.17 0.142
2456109.64102519 16.105 0.135
2456161.56627288 16.215 0.146
2456020.7677059 16.156 0.143
2456094.67810458 16.197 0.146
2456480.70307838 16.382 0.167
2456476.55561724 16.233 0.153
2455328.75649563 16.06 0.13
2456129.67719471 16.214 0.147
2456477.52743466 16.273 0.157
2456511.61833425 16.158 0.144
2456476.61999909 16.178 0.147
2456742.84715366 16.425 0.18
2456102.58549545 16.22 0.152
2456102.73475181 16.263 0.158
2456127.58678205 16.128 0.141
2456526.60220779 16.275 0.161
2457229.55223349 16.293 0.168
2456510.61628162 16.423 0.185
2457229.74547919 16.355 0.186
2456114.62605421 16.31 0.166
2456464.77626912 16.237 0.153
2455829.59314994 16.34 0.179
2456512.63053775 16.253 0.162
2455844.54941545 16.149 0.146
2456734.80947703 16.296 0.173
2456538.59069138 16.327 0.176
2456789.68879582 16.356 0.183
2456477.57984695 16.334 0.174
2456095.63274054 16.184 0.157
2456106.7700705 16.205 0.155
2456162.64197332 16.289 0.166
2456536.5384378 16.317 0.173
2456537.6098039 16.25 0.164
2456745.89754341 16.317 0.175
2456132.64440217 16.414 0.187
2456790.65793362 16.318 0.177
2456479.56274835 16.447 0.198
2456113.58834037 16.281 0.172
2456125.72347952 16.345 0.189
2455794.69893252 16.344 0.179
2456806.71366909 16.324 0.182
2456144.6836307 16.389 0.204
2456573.49646966 16.315 0.185
2456804.7066316 16.532 0.24
2457225.505621 16.296 0.179
2456479.79998416 16.354 0.2
2456536.58374851 16.356 0.217
2456479.70592536 16.297 0.183
