HJD mag emag
2455309.7589699 16.362 0.156
2455818.52390016 16.367 0.175
2456160.60001347 16.253 0.147
2456484.58745569 16.295 0.16
2456133.71639878 16.304 0.156
2456477.63061378 16.304 0.154
2456089.7007663 16.491 0.185
2456115.61282453 16.422 0.173
2455434.65834223 16.333 0.165
2456109.64102519 16.561 0.203
2456161.56627288 16.204 0.146
2456020.7677059 16.5 0.194
2456094.67810458 16.322 0.163
2456480.70307838 16.463 0.183
2456476.55561724 16.243 0.158
2455328.75649563 16.361 0.172
2456129.67719471 16.322 0.164
2456477.52743466 16.351 0.167
2456511.61833425 16.527 0.203
2456476.61999909 16.387 0.173
2456742.84715366 16.36 0.17
2456102.58549545 16.327 0.167
2456102.73475181 16.285 0.167
2456127.58678205 16.341 0.169
2456005.8355524 16.461 0.191
2456526.60220779 16.396 0.182
2457229.55223349 16.618 0.221
2456510.61628162 16.383 0.185
2457229.74547919 16.433 0.197
2456114.62605421 16.587 0.206
2456464.77626912 16.354 0.168
2455829.59314994 16.443 0.201
2456512.63053775 16.574 0.214
2455844.54941545 16.502 0.205
2456734.80947703 16.405 0.189
2456538.59069138 16.54 0.211
2456789.68879582 16.642 0.235
2456477.57984695 16.428 0.191
2456095.63274054 16.706 0.252
2456162.64197332 16.56 0.214
2456536.5384378 16.55 0.213
2456537.6098039 16.767 0.266
2456745.89754341 16.586 0.223
2456132.64440217 16.406 0.184
2456790.65793362 16.663 0.239
2456479.56274835 16.413 0.19
2456113.58834037 16.972 0.307
2456125.72347952 16.516 0.21
2455794.69893252 16.695 0.255
2456806.71366909 16.667 0.25
2455858.51018585 16.549 0.221
2456144.6836307 16.747 0.266
2456573.49646966 16.626 0.245
2457225.505621 16.841 0.295
2457273.56285804 16.569 0.23
