HJD mag emag
2455309.7589699 16.308 0.145
2456484.58745569 16.478 0.184
2456133.71639878 16.487 0.18
2456477.63061378 16.415 0.169
2456089.7007663 16.31 0.156
2456115.61282453 16.413 0.169
2456109.64102519 16.491 0.189
2456161.56627288 16.379 0.168
2456094.67810458 16.578 0.203
2456480.70307838 16.296 0.155
2456476.55561724 16.383 0.175
2455328.75649563 16.363 0.169
2456129.67719471 16.496 0.186
2456477.52743466 16.409 0.175
2456511.61833425 16.415 0.179
2456476.61999909 16.449 0.192
2456742.84715366 16.406 0.176
2456102.58549545 16.443 0.183
2456102.73475181 16.492 0.187
2456127.58678205 16.491 0.193
2456526.60220779 16.527 0.198
2457229.55223349 16.504 0.202
2456510.61628162 16.596 0.216
2457229.74547919 16.426 0.196
2456114.62605421 16.61 0.214
2456464.77626912 16.603 0.21
2455829.59314994 16.545 0.212
2456512.63053775 16.495 0.198
2456789.68879582 16.655 0.233
2456477.57984695 16.613 0.217
2456095.63274054 16.488 0.191
2456106.7700705 16.543 0.204
2456162.64197332 16.652 0.228
2456536.5384378 16.466 0.196
2456537.6098039 16.615 0.224
2456745.89754341 16.782 0.257
2456132.64440217 16.643 0.225
2456790.65793362 16.569 0.216
2456113.58834037 16.659 0.233
2455794.69893252 16.685 0.236
2455858.51018585 16.679 0.24
