HJD mag emag
2455309.7589699 16.646 0.197
2455818.52390016 16.32 0.165
2456160.60001347 16.347 0.157
2456484.58745569 16.246 0.149
2456133.71639878 16.53 0.186
2456477.63061378 16.401 0.167
2456089.7007663 16.44 0.174
2456115.61282453 16.453 0.175
2456109.64102519 16.412 0.175
2456161.56627288 16.534 0.193
2456020.7677059 16.315 0.161
2456094.67810458 16.482 0.183
2456480.70307838 16.384 0.166
2456476.55561724 16.361 0.171
2456129.67719471 16.465 0.18
2456477.52743466 16.507 0.188
2456511.61833425 16.435 0.182
2456476.61999909 16.403 0.187
2456742.84715366 16.371 0.172
2456102.58549545 16.412 0.176
2456102.73475181 16.354 0.172
2456127.58678205 16.399 0.177
2456005.8355524 16.589 0.212
2456526.60220779 16.446 0.189
2457229.55223349 16.341 0.178
2456510.61628162 16.435 0.19
2457229.74547919 16.426 0.199
2456114.62605421 16.594 0.203
2456464.77626912 16.569 0.204
2455829.59314994 16.661 0.24
2456512.63053775 16.527 0.207
2455844.54941545 16.59 0.222
2456538.59069138 16.404 0.187
2456789.68879582 16.498 0.204
2456095.63274054 16.563 0.228
2456106.7700705 16.531 0.205
2456162.64197332 16.594 0.222
2456536.5384378 16.559 0.214
2456537.6098039 16.555 0.221
2456745.89754341 16.415 0.198
2456132.64440217 16.636 0.227
2456790.65793362 16.645 0.23
2456113.58834037 16.642 0.232
2456125.72347952 16.801 0.274
2455794.69893252 16.67 0.244
2456806.71366909 16.528 0.207
2456804.7066316 16.692 0.278
