HJD mag emag
2455309.7589699 16.418 0.162
2456160.60001347 16.476 0.175
2456484.58745569 16.516 0.19
2456133.71639878 16.547 0.192
2456477.63061378 16.569 0.196
2456089.7007663 17.101 0.304
2456115.61282453 17.222 0.333
2455434.65834223 16.49 0.188
2456109.64102519 16.466 0.186
2456161.56627288 16.898 0.261
2456020.7677059 16.584 0.208
2456094.67810458 16.91 0.269
2456480.70307838 16.764 0.233
2456476.55561724 16.874 0.267
2455328.75649563 16.347 0.168
2456129.67719471 16.764 0.235
2456477.52743466 16.889 0.263
2456511.61833425 16.651 0.221
2456476.61999909 16.904 0.28
2456742.84715366 16.815 0.253
2456102.58549545 16.66 0.221
2456102.73475181 16.713 0.236
2456127.58678205 16.411 0.182
2456005.8355524 16.467 0.192
2456526.60220779 16.828 0.258
2457229.55223349 16.64 0.225
2456510.61628162 16.543 0.206
2457229.74547919 16.831 0.275
2456114.62605421 16.904 0.265
2456464.77626912 16.831 0.255
2456512.63053775 16.811 0.262
2455844.54941545 16.762 0.246
2456734.80947703 16.842 0.275
2456538.59069138 16.647 0.228
2456789.68879582 16.695 0.24
2456477.57984695 16.747 0.246
2456095.63274054 16.99 0.316
2456106.7700705 16.971 0.299
2456162.64197332 16.768 0.253
2456536.5384378 16.811 0.261
2456537.6098039 16.609 0.226
2456745.89754341 16.727 0.254
2456132.64440217 17.137 0.342
2456790.65793362 17.165 0.352
2456113.58834037 16.856 0.281
2456806.71366909 16.732 0.245
2456573.49646966 16.78 0.281
2456804.7066316 16.505 0.248
2457225.505621 16.937 0.304
2456479.79998416 16.528 0.238
