HJD mag emag
2455309.7589699 16.317 0.148
2455818.52390016 16.365 0.17
2456160.60001347 16.421 0.167
2456133.71639878 16.35 0.159
2456477.63061378 16.498 0.178
2456089.7007663 16.338 0.156
2456115.61282453 16.336 0.157
2456161.56627288 16.345 0.162
2456094.67810458 16.402 0.169
2456476.55561724 16.429 0.178
2456129.67719471 16.385 0.17
2456477.52743466 16.417 0.173
2456511.61833425 16.634 0.216
2456476.61999909 16.453 0.178
2456742.84715366 16.424 0.175
2456102.58549545 16.438 0.179
2456102.73475181 16.59 0.206
2456127.58678205 16.42 0.18
2456005.8355524 16.34 0.167
2456526.60220779 16.384 0.175
2457229.55223349 16.459 0.193
2456510.61628162 16.513 0.201
2457229.74547919 16.346 0.183
2456114.62605421 16.561 0.198
2456464.77626912 16.49 0.185
2456512.63053775 16.703 0.232
2456734.80947703 16.683 0.234
2456538.59069138 16.781 0.25
2456789.68879582 16.714 0.245
2456477.57984695 16.51 0.198
2456162.64197332 16.601 0.218
2456536.5384378 16.492 0.196
2456537.6098039 16.427 0.191
2456132.64440217 16.525 0.199
2456790.65793362 16.758 0.253
2456479.56274835 16.579 0.214
2456125.72347952 16.66 0.232
2455858.51018585 16.668 0.242
