HJD mag emag
2455309.7589699 16.396 0.158
2455818.52390016 16.47 0.186
2456160.60001347 16.343 0.155
2456484.58745569 16.248 0.151
2456133.71639878 16.238 0.146
2456477.63061378 16.234 0.144
2456089.7007663 16.441 0.174
2456115.61282453 16.449 0.176
2455434.65834223 16.473 0.184
2456109.64102519 16.432 0.178
2456161.56627288 16.438 0.176
2456020.7677059 16.443 0.182
2456094.67810458 16.522 0.192
2456480.70307838 16.367 0.164
2456476.55561724 16.239 0.155
2455328.75649563 16.548 0.2
2456129.67719471 16.43 0.177
2456477.52743466 16.411 0.176
2456511.61833425 16.406 0.179
2456476.61999909 16.319 0.171
2456742.84715366 16.339 0.168
2456102.58549545 16.38 0.175
2456102.73475181 16.427 0.181
2456127.58678205 16.429 0.184
2456005.8355524 16.534 0.203
2456526.60220779 16.474 0.192
2457229.55223349 16.366 0.179
2456510.61628162 16.53 0.206
2457229.74547919 16.5 0.207
2456114.62605421 16.549 0.198
2456464.77626912 16.642 0.217
2456512.63053775 16.453 0.195
2456734.80947703 16.378 0.185
2456538.59069138 16.581 0.219
2456789.68879582 16.563 0.217
2456477.57984695 16.364 0.179
2456095.63274054 16.523 0.209
2456106.7700705 16.62 0.226
2456162.64197332 16.625 0.223
2456536.5384378 16.548 0.211
2456537.6098039 16.519 0.211
2456745.89754341 16.672 0.239
2456132.64440217 16.617 0.219
2456790.65793362 16.503 0.205
2456479.56274835 16.561 0.228
2456113.58834037 16.628 0.227
2456125.72347952 16.581 0.228
2456806.71366909 16.477 0.204
2456804.7066316 16.181 0.195
2457225.505621 16.512 0.217
