HJD mag emag
2455309.7589699 16.321 0.15
2455818.52390016 16.197 0.149
2456160.60001347 16.226 0.143
2456484.58745569 16.303 0.16
2456133.71639878 16.331 0.159
2456477.63061378 16.271 0.15
2456115.61282453 16.252 0.149
2456109.64102519 16.211 0.149
2456161.56627288 16.407 0.173
2456094.67810458 16.222 0.148
2456480.70307838 16.254 0.152
2456476.55561724 16.274 0.159
2456129.67719471 16.285 0.157
2456477.52743466 16.231 0.15
2456511.61833425 16.346 0.17
2456476.61999909 16.288 0.158
2456742.84715366 16.31 0.163
2456102.58549545 16.366 0.172
2456102.73475181 16.294 0.162
2456127.58678205 16.196 0.15
2456526.60220779 16.288 0.163
2457229.55223349 16.365 0.179
2456510.61628162 16.453 0.194
2457229.74547919 16.312 0.177
2456464.77626912 16.167 0.143
2456512.63053775 16.542 0.207
2456734.80947703 16.415 0.187
2456538.59069138 16.438 0.191
2456789.68879582 16.427 0.195
2456477.57984695 16.462 0.199
2456095.63274054 16.672 0.251
2456106.7700705 16.523 0.227
2456162.64197332 16.498 0.201
2456536.5384378 16.508 0.203
2456537.6098039 16.516 0.21
2456745.89754341 16.491 0.203
2456790.65793362 16.448 0.2
2456479.56274835 16.378 0.184
2456113.58834037 16.553 0.219
2456806.71366909 16.5 0.208
