HJD mag emag
2455309.7589699 16.509 0.177
2455818.52390016 16.871 0.266
2456160.60001347 16.538 0.185
2456484.58745569 16.295 0.157
2456133.71639878 16.412 0.17
2456477.63061378 16.378 0.164
2456089.7007663 16.392 0.165
2456115.61282453 16.445 0.174
2455434.65834223 16.696 0.225
2456109.64102519 16.454 0.18
2456161.56627288 16.509 0.188
2456020.7677059 16.858 0.256
2456094.67810458 16.506 0.188
2456480.70307838 16.348 0.162
2456476.55561724 16.537 0.199
2455328.75649563 16.794 0.248
2456129.67719471 16.44 0.177
2456477.52743466 16.504 0.19
2456511.61833425 16.547 0.2
2456476.61999909 16.523 0.207
2456742.84715366 16.465 0.187
2456102.58549545 16.557 0.198
2456102.73475181 16.365 0.176
2456127.58678205 16.329 0.166
2456005.8355524 16.913 0.277
2456526.60220779 16.685 0.23
2457229.55223349 16.348 0.178
2456510.61628162 16.575 0.212
2457229.74547919 16.313 0.181
2456114.62605421 16.503 0.191
2456464.77626912 16.716 0.225
2455829.59314994 16.429 0.197
2456512.63053775 16.538 0.209
2455844.54941545 17.009 0.306
2456734.80947703 16.48 0.199
2456538.59069138 16.623 0.225
2456789.68879582 16.581 0.219
2456477.57984695 16.48 0.198
2456095.63274054 16.671 0.237
2456106.7700705 16.704 0.236
2456162.64197332 16.805 0.263
2456536.5384378 16.668 0.23
2456537.6098039 16.624 0.23
2456745.89754341 16.502 0.211
2456132.64440217 16.502 0.2
2456790.65793362 16.645 0.232
2456113.58834037 16.874 0.284
2456125.72347952 16.76 0.267
2455794.69893252 16.94 0.301
2456806.71366909 16.55 0.211
2455858.51018585 16.97 0.31
2456144.6836307 16.715 0.275
2456804.7066316 16.423 0.222
2457225.505621 16.58 0.232
2456146.70396897 16.871 0.332
2456479.70592536 16.752 0.29
