HJD mag emag
2455309.7589699 15.806 0.096
2455818.52390016 15.961 0.121
2456160.60001347 15.756 0.094
2456484.58745569 15.798 0.103
2456133.71639878 15.679 0.091
2456477.63061378 15.784 0.099
2456089.7007663 15.738 0.096
2456115.61282453 15.952 0.115
2455434.65834223 15.863 0.11
2456109.64102519 15.74 0.099
2456161.56627288 15.801 0.103
2456020.7677059 15.931 0.119
2456094.67810458 16.112 0.138
2456480.70307838 16.073 0.129
2456476.55561724 15.979 0.125
2455328.75649563 15.83 0.107
2456129.67719471 15.847 0.108
2456477.52743466 15.96 0.12
2456511.61833425 15.825 0.109
2456476.61999909 16.06 0.14
2456742.84715366 15.792 0.106
2456102.58549545 15.79 0.105
2456102.73475181 15.809 0.109
2456127.58678205 15.814 0.109
2456005.8355524 15.872 0.115
2456526.60220779 15.728 0.101
2457229.55223349 15.843 0.114
2456510.61628162 15.886 0.118
2457229.74547919 15.863 0.121
2456114.62605421 16.019 0.126
2456464.77626912 15.776 0.104
2455829.59314994 15.837 0.117
2456512.63053775 15.84 0.115
2455844.54941545 15.841 0.112
2456734.80947703 15.993 0.135
2456538.59069138 16.012 0.133
2456789.68879582 15.878 0.12
2456477.57984695 15.838 0.113
2456095.63274054 16.001 0.136
2456106.7700705 15.901 0.121
2456162.64197332 15.926 0.125
2456536.5384378 15.954 0.127
2456537.6098039 15.945 0.128
2456745.89754341 15.887 0.125
2456132.64440217 15.843 0.116
2456790.65793362 15.923 0.125
2456479.56274835 15.98 0.142
2456113.58834037 16.002 0.137
2456125.72347952 15.928 0.132
2455794.69893252 15.824 0.118
2456806.71366909 15.909 0.122
2455858.51018585 15.852 0.121
2456144.6836307 16.16 0.17
2456573.49646966 15.767 0.119
2456804.7066316 15.816 0.135
2457225.505621 15.984 0.138
2457273.56285804 15.834 0.125
2457242.60842835 16.158 0.198
2455834.55712109 15.878 0.147
2456479.79998416 16.028 0.159
2456536.58374851 16.126 0.184
2456510.48315386 16.066 0.164
2456146.70396897 16.042 0.169
2456424.88940529 16.015 0.168
2456479.70592536 16.069 0.16
2457272.58666747 16.107 0.192
2456563.57868992 16.043 0.175
