HJD mag emag
2455309.7589699 16.217 0.135
2455818.52390016 16.171 0.143
2456160.60001347 16.422 0.165
2456484.58745569 16.81 0.241
2456133.71639878 16.526 0.185
2456477.63061378 16.173 0.137
2456089.7007663 16.001 0.119
2456115.61282453 16.296 0.153
2455434.65834223 16.299 0.159
2456109.64102519 16.315 0.162
2456161.56627288 16.249 0.147
2456020.7677059 16.69 0.222
2456094.67810458 16.228 0.149
2456480.70307838 16.389 0.167
2456476.55561724 16.078 0.133
2456129.67719471 16.092 0.131
2456477.52743466 17.165 0.324
2456511.61833425 16.478 0.188
2456476.61999909 16.076 0.13
2456742.84715366 16.869 0.259
2456102.58549545 16.054 0.131
2456102.73475181 16.318 0.162
2456127.58678205 16.143 0.144
2456005.8355524 16.116 0.139
2456526.60220779 16.382 0.174
2457229.55223349 16.734 0.245
2456510.61628162 16.318 0.169
2457229.74547919 16.372 0.184
2456114.62605421 16.336 0.163
2456464.77626912 16.343 0.164
2455829.59314994 16.316 0.177
2456512.63053775 16.541 0.202
2455844.54941545 16.359 0.179
2456734.80947703 16.957 0.292
2456538.59069138 16.207 0.158
2456789.68879582 16.907 0.286
2456095.63274054 16.144 0.161
2456106.7700705 16.404 0.199
2456162.64197332 16.576 0.208
2456537.6098039 16.565 0.218
2456745.89754341 16.18 0.157
2456132.64440217 16.185 0.148
2456790.65793362 16.916 0.291
2456479.56274835 16.441 0.194
2456113.58834037 15.96 0.133
2456125.72347952 16.378 0.186
2455794.69893252 16.367 0.19
2456806.71366909 16.145 0.152
2455858.51018585 16.437 0.199
2456144.6836307 16.972 0.317
2456573.49646966 16.319 0.188
2457225.505621 16.358 0.194
2457273.56285804 16.634 0.241
2456536.58374851 16.695 0.267
