HJD mag emag
2455818.52390016 16.627 0.214
2456160.60001347 16.783 0.229
2456484.58745569 16.552 0.197
2456133.71639878 16.741 0.225
2456477.63061378 16.581 0.195
2456089.7007663 17.071 0.293
2456115.61282453 17.021 0.282
2455434.65834223 16.522 0.193
2456109.64102519 17.134 0.32
2456161.56627288 16.545 0.195
2456020.7677059 16.513 0.195
2456094.67810458 16.717 0.225
2456480.70307838 16.898 0.261
2456476.55561724 16.837 0.254
2455328.75649563 16.708 0.227
2456129.67719471 16.43 0.178
2456477.52743466 16.564 0.2
2456511.61833425 16.711 0.23
2456476.61999909 16.775 0.237
2456742.84715366 16.707 0.229
2456102.58549545 17.031 0.298
2456102.73475181 17.138 0.325
2456127.58678205 16.917 0.274
2456526.60220779 16.812 0.254
2457229.55223349 16.585 0.215
2457229.74547919 16.72 0.247
2456464.77626912 17.005 0.289
2455829.59314994 17.129 0.343
2456512.63053775 16.608 0.219
2455844.54941545 16.953 0.292
2456734.80947703 16.545 0.208
2456477.57984695 16.665 0.238
2456162.64197332 16.967 0.293
2456536.5384378 16.489 0.2
2456537.6098039 17.103 0.34
2456132.64440217 16.704 0.235
2456790.65793362 16.64 0.234
2456479.56274835 16.786 0.26
2456113.58834037 16.834 0.277
2456806.71366909 16.713 0.247
