HJD mag emag
2455309.7589699 17.102 0.289
2455818.52390016 16.762 0.241
2456160.60001347 16.543 0.188
2456484.58745569 16.439 0.18
2456133.71639878 16.592 0.199
2456477.63061378 16.733 0.222
2456089.7007663 16.91 0.26
2456115.61282453 16.796 0.236
2456109.64102519 16.53 0.197
2456161.56627288 16.785 0.237
2456020.7677059 16.889 0.267
2456094.67810458 16.55 0.198
2456480.70307838 16.567 0.199
2456476.55561724 16.539 0.202
2455328.75649563 16.925 0.275
2456129.67719471 16.664 0.216
2456477.52743466 16.563 0.199
2456511.61833425 16.733 0.239
2456476.61999909 16.561 0.2
2456742.84715366 16.705 0.229
2456102.58549545 16.798 0.248
2456102.73475181 16.754 0.243
2456127.58678205 16.595 0.21
2456005.8355524 16.795 0.251
2456526.60220779 16.68 0.23
2457229.55223349 16.792 0.256
2456510.61628162 16.847 0.271
2457229.74547919 16.551 0.218
2456114.62605421 17.074 0.305
2456464.77626912 16.803 0.247
2455829.59314994 16.793 0.266
2456512.63053775 16.594 0.217
2456734.80947703 16.677 0.235
2456538.59069138 16.923 0.289
2456789.68879582 16.713 0.247
2456477.57984695 16.66 0.235
2456162.64197332 16.844 0.268
2456536.5384378 16.74 0.252
2456537.6098039 16.794 0.273
2456479.56274835 16.861 0.276
