HJD mag emag
2455309.7589699 17.232 0.463
2456484.58745569 15.709 0.148
2456133.71639878 15.691 0.117
2456477.63061378 15.63 0.129
2456089.7007663 16.002 0.175
2456115.61282453 16.763 0.329
2456109.64102519 16.411 0.25
2456161.56627288 16.271 0.204
2456094.67810458 15.723 0.142
2456476.55561724 16.125 0.21
2455328.75649563 15.999 0.175
2456129.67719471 15.774 0.13
2456511.61833425 16.149 0.199
2456742.84715366 16.443 0.25
2456102.58549545 16.472 0.267
2456127.58678205 15.939 0.179
2456005.8355524 16.021 0.205
2457229.55223349 15.957 0.186
2456114.62605421 16.063 0.193
2456734.80947703 16.862 0.374
2456477.57984695 17.211 0.521
2456095.63274054 16.459 0.282
2456106.7700705 16.572 0.262
2456162.64197332 15.792 0.143
2456536.5384378 16.051 0.186
2456537.6098039 15.805 0.145
2456745.89754341 16.448 0.257
2456113.58834037 16.424 0.293
2456125.72347952 17.122 0.443
2456144.6836307 16.337 0.245
2456573.49646966 17.14 0.429
2456804.7066316 16.284 0.235
2457225.505621 16.3 0.26
2457273.56285804 16.583 0.308
2457242.60842835 16.585 0.322
2456536.58374851 16.832 0.406
2456424.88940529 16.317 0.25
