HJD mag emag
2455309.7589699 16.289 0.142
2455818.52390016 15.897 0.112
2456160.60001347 16.042 0.12
2456484.58745569 16.104 0.131
2456133.71639878 16.306 0.153
2456477.63061378 16.075 0.123
2456115.61282453 15.991 0.117
2455434.65834223 15.993 0.122
2456109.64102519 16.057 0.127
2456161.56627288 16.092 0.131
2456020.7677059 16.162 0.141
2456094.67810458 16.108 0.132
2456480.70307838 16.324 0.156
2456476.55561724 16.246 0.152
2455328.75649563 16.042 0.128
2456129.67719471 16.175 0.14
2456477.52743466 16.188 0.144
2456511.61833425 16.33 0.166
2456476.61999909 16.471 0.186
2456742.84715366 16.201 0.147
2456102.58549545 16.515 0.192
2456102.73475181 16.191 0.146
2456127.58678205 15.991 0.124
2456005.8355524 16.179 0.147
2456526.60220779 16.318 0.165
2457229.55223349 16.198 0.155
2456510.61628162 16.259 0.16
2457229.74547919 16.023 0.138
2456114.62605421 16.072 0.133
2456464.77626912 16.16 0.142
2455829.59314994 16.041 0.138
2456512.63053775 16.177 0.151
2455844.54941545 15.939 0.122
2456734.80947703 15.953 0.127
2456538.59069138 16.404 0.187
2456789.68879582 16.329 0.176
2456477.57984695 16.157 0.148
2456095.63274054 16.134 0.147
2456106.7700705 16.302 0.165
2456162.64197332 16.325 0.17
2456536.5384378 16.169 0.152
2456537.6098039 16.25 0.164
2456745.89754341 15.981 0.132
2456132.64440217 16.093 0.139
2456790.65793362 16.172 0.154
2456479.56274835 16.407 0.191
2456113.58834037 16.151 0.152
2456125.72347952 16.53 0.219
2455794.69893252 16.152 0.152
2456806.71366909 16.298 0.177
2455858.51018585 16.07 0.147
2456144.6836307 16.531 0.227
2456573.49646966 16.534 0.223
2456804.7066316 16.288 0.197
2457225.505621 16.36 0.187
2457273.56285804 16.353 0.193
2455834.55712109 16.123 0.184
2456479.79998416 16.248 0.183
2456536.58374851 16.512 0.246
2456510.48315386 16.592 0.258
2456146.70396897 16.672 0.268
2456479.70592536 16.41 0.199
