HJD mag emag
2456484.58745569 16.478 0.185
2456477.63061378 16.538 0.188
2456089.7007663 16.431 0.174
2456115.61282453 16.301 0.155
2456109.64102519 16.404 0.175
2456161.56627288 16.487 0.185
2456020.7677059 16.379 0.174
2456094.67810458 16.395 0.175
2456480.70307838 16.596 0.202
2456476.55561724 16.635 0.216
2455328.75649563 16.45 0.184
2456129.67719471 16.554 0.198
2456477.52743466 16.811 0.246
2456511.61833425 16.517 0.196
2456476.61999909 16.475 0.196
2456742.84715366 16.491 0.191
2456102.58549545 16.642 0.219
2456102.73475181 16.491 0.19
2456127.58678205 16.409 0.18
2456526.60220779 16.336 0.17
2457229.55223349 16.754 0.248
2456510.61628162 16.593 0.216
2457229.74547919 16.264 0.172
2456114.62605421 16.539 0.205
2455829.59314994 16.455 0.199
2456512.63053775 16.509 0.202
2456734.80947703 16.671 0.239
2456538.59069138 16.563 0.218
2456789.68879582 16.58 0.223
2456477.57984695 16.864 0.266
2456095.63274054 16.514 0.196
2456106.7700705 16.372 0.18
2456162.64197332 16.595 0.22
2456536.5384378 16.653 0.231
2456537.6098039 16.487 0.203
2456745.89754341 16.657 0.234
2456132.64440217 16.364 0.184
2456790.65793362 16.733 0.25
2456479.56274835 16.797 0.276
2456113.58834037 16.607 0.226
2456125.72347952 16.506 0.217
2455794.69893252 16.481 0.201
2456806.71366909 16.66 0.242
2455858.51018585 16.726 0.253
2456573.49646966 16.6 0.232
2456479.70592536 16.519 0.232
