HJD mag emag
2455309.7589699 15 0.046
2455818.52390016 14.957 0.05
2456160.60001347 14.931 0.045
2456484.58745569 14.894 0.045
2456133.71639878 14.892 0.044
2456477.63061378 14.883 0.043
2456089.7007663 14.922 0.046
2456115.61282453 14.904 0.045
2456109.64102519 14.892 0.046
2456161.56627288 14.88 0.045
2456020.7677059 14.955 0.049
2456094.67810458 14.919 0.047
2456480.70307838 14.881 0.044
2456476.55561724 14.966 0.05
2455328.75649563 14.954 0.05
2456129.67719471 14.859 0.044
2456477.52743466 14.869 0.044
2456511.61833425 14.918 0.048
2456476.61999909 14.892 0.046
2456742.84715366 14.891 0.047
2456102.58549545 14.946 0.049
2456102.73475181 14.901 0.046
2456127.58678205 14.888 0.047
2456526.60220779 14.931 0.049
2457229.55223349 14.878 0.049
2456510.61628162 14.873 0.049
2457229.74547919 14.959 0.055
2456114.62605421 14.914 0.05
2456464.77626912 14.905 0.048
2455829.59314994 15.015 0.058
2456512.63053775 14.898 0.049
2455844.54941545 14.769 0.045
2456734.80947703 14.908 0.05
2456538.59069138 14.912 0.051
2456789.68879582 14.914 0.053
2456477.57984695 14.957 0.051
2456095.63274054 14.903 0.047
2456106.7700705 14.877 0.048
2456162.64197332 14.928 0.051
2456537.6098039 14.897 0.052
2456745.89754341 14.863 0.048
2456132.64440217 14.95 0.051
2456790.65793362 14.923 0.053
2456479.56274835 14.902 0.051
2456113.58834037 14.888 0.05
2456125.72347952 14.93 0.056
2455794.69893252 14.936 0.052
2456806.71366909 14.906 0.059
2455858.51018585 14.887 0.052
2456144.6836307 14.983 0.059
2456804.7066316 14.895 0.052
2457225.505621 14.92 0.056
2457273.56285804 14.999 0.064
2457242.60842835 15.09 0.083
2456479.79998416 14.958 0.063
2456536.58374851 14.968 0.063
2456510.48315386 14.988 0.064
2456146.70396897 14.984 0.056
2456424.88940529 14.915 0.059
2456479.70592536 15 0.06
2457272.58666747 15.075 0.076
2456563.57868992 14.898 0.069
2456514.70186303 14.8 0.102
