HJD mag emag
2455309.7589699 14.709 0.036
2455818.52390016 14.684 0.039
2456160.60001347 14.696 0.036
2456484.58745569 14.645 0.037
2456133.71639878 14.681 0.038
2456477.63061378 14.681 0.037
2456089.7007663 14.642 0.036
2456115.61282453 14.708 0.038
2455434.65834223 14.687 0.039
2456109.64102519 14.672 0.038
2456161.56627288 14.719 0.039
2456020.7677059 14.669 0.039
2456094.67810458 14.665 0.038
2456480.70307838 14.681 0.038
2456476.55561724 14.685 0.039
2455328.75649563 14.715 0.04
2456129.67719471 14.715 0.039
2456477.52743466 14.704 0.04
2456511.61833425 14.683 0.039
2456476.61999909 14.668 0.04
2456742.84715366 14.69 0.04
2456102.58549545 14.695 0.04
2456102.73475181 14.746 0.042
2456127.58678205 14.685 0.04
2456005.8355524 14.666 0.04
2456526.60220779 14.722 0.042
2457229.55223349 14.708 0.042
2456510.61628162 14.709 0.041
2457229.74547919 14.752 0.046
2456114.62605421 14.731 0.041
2456464.77626912 14.672 0.039
2455829.59314994 14.715 0.043
2456512.63053775 14.696 0.041
2455844.54941545 14.684 0.041
2456734.80947703 14.718 0.044
2456538.59069138 14.729 0.042
2456789.68879582 14.712 0.042
2456477.57984695 14.737 0.043
2456095.63274054 14.683 0.043
2456106.7700705 14.726 0.043
2456162.64197332 14.76 0.045
2456536.5384378 14.71 0.043
2456537.6098039 14.753 0.045
2456745.89754341 14.731 0.045
2456132.64440217 14.681 0.042
2456790.65793362 14.742 0.044
2456479.56274835 14.794 0.049
2456113.58834037 14.748 0.046
2456125.72347952 14.724 0.045
2455794.69893252 14.747 0.047
2456806.71366909 14.742 0.043
2455858.51018585 14.758 0.047
2456144.6836307 14.843 0.055
2456573.49646966 14.716 0.047
2456804.7066316 14.702 0.052
2457225.505621 14.72 0.045
2457273.56285804 14.79 0.054
2457242.60842835 14.995 0.074
2455834.55712109 14.779 0.059
2456479.79998416 14.696 0.049
2456536.58374851 14.886 0.065
2456510.48315386 14.838 0.057
2456146.70396897 14.725 0.058
2456424.88940529 14.747 0.06
2456479.70592536 14.704 0.048
2457272.58666747 14.776 0.061
2456563.57868992 14.775 0.058
