HJD mag emag
2455309.7589699 14.004 0.019
2455818.52390016 14.129 0.024
2456160.60001347 13.933 0.018
2456484.58745569 13.727 0.016
2456133.71639878 13.95 0.019
2456477.63061378 13.816 0.017
2456089.7007663 14.022 0.021
2456115.61282453 13.964 0.02
2455434.65834223 13.975 0.02
2456109.64102519 13.915 0.019
2456161.56627288 13.962 0.02
2456020.7677059 14.018 0.022
2456094.67810458 13.868 0.019
2456480.70307838 14 0.021
2456129.67719471 14.058 0.022
2456477.52743466 13.901 0.019
2456511.61833425 13.97 0.021
2456476.61999909 13.738 0.017
2456742.84715366 13.759 0.017
2456102.58549545 13.819 0.018
2456102.73475181 14.04 0.022
2456127.58678205 13.899 0.02
2456005.8355524 14.005 0.022
2456526.60220779 13.943 0.021
2457229.55223349 13.79 0.018
2456510.61628162 13.965 0.021
2457229.74547919 13.799 0.019
2456114.62605421 13.985 0.021
2456464.77626912 13.889 0.019
2456512.63053775 13.914 0.021
2455844.54941545 13.957 0.021
2456734.80947703 13.87 0.02
2456538.59069138 13.806 0.019
2456095.63274054 13.704 0.018
2456106.7700705 13.94 0.022
2456536.5384378 13.987 0.022
2456804.7066316 13.765 0.026
