HJD mag emag
2456484.58745569 16.634 0.207
2456133.71639878 16.488 0.179
2456115.61282453 16.426 0.168
2456109.64102519 16.516 0.189
2456161.56627288 16.488 0.181
2456480.70307838 16.526 0.188
2456476.55561724 16.503 0.189
2456129.67719471 16.461 0.178
2456477.52743466 16.485 0.182
2456511.61833425 16.597 0.209
2456742.84715366 16.478 0.184
2456102.58549545 16.415 0.175
2456102.73475181 16.513 0.19
2456127.58678205 16.591 0.208
2456526.60220779 16.476 0.19
2457229.55223349 16.614 0.22
2456510.61628162 16.564 0.208
2457229.74547919 16.355 0.182
2456114.62605421 16.532 0.192
2456512.63053775 16.881 0.269
2456734.80947703 16.576 0.212
2456538.59069138 16.568 0.212
2456789.68879582 16.564 0.214
2456477.57984695 16.679 0.234
2456162.64197332 16.496 0.198
2456537.6098039 16.662 0.235
2456745.89754341 16.647 0.23
2456132.64440217 16.639 0.22
2456790.65793362 16.68 0.235
2456479.56274835 16.608 0.215
2456113.58834037 16.66 0.233
2456125.72347952 16.648 0.234
2456573.49646966 16.514 0.219
2457273.56285804 16.498 0.217
