HJD mag emag
2455309.7589699 15.718 0.089
2455818.52390016 15.616 0.089
2456160.60001347 15.634 0.084
2456484.58745569 15.749 0.099
2456133.71639878 16.147 0.137
2456477.63061378 15.677 0.09
2456089.7007663 15.625 0.086
2456115.61282453 15.617 0.085
2455434.65834223 15.642 0.09
2456109.64102519 15.601 0.088
2456161.56627288 15.591 0.084
2456020.7677059 15.687 0.096
2456094.67810458 15.76 0.101
2456480.70307838 15.884 0.11
2456476.55561724 15.573 0.088
2455328.75649563 15.828 0.107
2456129.67719471 15.678 0.092
2456477.52743466 15.679 0.094
2456511.61833425 15.706 0.098
2456476.61999909 15.647 0.091
2456742.84715366 15.769 0.103
2456102.58549545 15.699 0.097
2456102.73475181 15.671 0.094
2456127.58678205 15.574 0.088
2456526.60220779 15.58 0.088
2457229.55223349 15.77 0.107
2456510.61628162 15.653 0.096
2457229.74547919 15.618 0.096
2456114.62605421 15.607 0.086
2456464.77626912 15.697 0.097
2455829.59314994 15.808 0.114
2456512.63053775 15.814 0.112
2455844.54941545 15.626 0.092
2456734.80947703 15.667 0.099
2456538.59069138 15.737 0.105
2456789.68879582 15.793 0.112
2456477.57984695 15.788 0.116
2456095.63274054 15.926 0.141
2456106.7700705 15.875 0.128
2456162.64197332 15.747 0.103
2456536.5384378 15.919 0.126
2456537.6098039 15.855 0.119
2456745.89754341 15.965 0.13
2456132.64440217 15.926 0.124
2456790.65793362 15.878 0.12
2456479.56274835 15.839 0.114
2456113.58834037 15.793 0.114
2456125.72347952 15.874 0.124
2455794.69893252 15.752 0.117
2456806.71366909 15.745 0.107
2455858.51018585 15.727 0.11
2456144.6836307 16.15 0.17
2456573.49646966 16.08 0.154
2456804.7066316 15.764 0.2
2457225.505621 15.698 0.11
2457273.56285804 15.91 0.132
2457242.60842835 15.51 0.118
2456479.79998416 15.901 0.155
2456536.58374851 15.771 0.125
2456510.48315386 15.84 0.124
2456146.70396897 15.865 0.15
2456479.70592536 15.859 0.133
2457272.58666747 15.862 0.152
