HJD mag emag
2455309.7589699 14.264 0.024
2455818.52390016 14.15 0.024
2456160.60001347 14.166 0.023
2456484.58745569 14.13 0.023
2456133.71639878 14.189 0.024
2456477.63061378 14.123 0.022
2456089.7007663 14.407 0.029
2456115.61282453 14.457 0.03
2455434.65834223 14.65 0.038
2456109.64102519 14.288 0.027
2456161.56627288 14.478 0.031
2456020.7677059 14.236 0.026
2456094.67810458 14.108 0.023
2456480.70307838 14.167 0.024
2456476.55561724 14.152 0.025
2455328.75649563 14.116 0.024
2456129.67719471 14.235 0.025
2456477.52743466 14.138 0.023
2456511.61833425 14.191 0.026
2456476.61999909 14.223 0.025
2456742.84715366 14.207 0.025
2456102.58549545 14.611 0.036
2456102.73475181 14.308 0.028
2456127.58678205 14.152 0.024
2456005.8355524 14.237 0.026
2456526.60220779 14.165 0.025
2457229.55223349 14.421 0.033
2456510.61628162 14.116 0.025
2457229.74547919 14.26 0.029
2456114.62605421 14.104 0.023
2456464.77626912 14.124 0.023
2455829.59314994 14.142 0.026
2456512.63053775 14.245 0.027
2455844.54941545 14.178 0.026
2456734.80947703 14.178 0.026
2456789.68879582 14.121 0.025
2456477.57984695 14.118 0.025
2456095.63274054 14.119 0.027
2456106.7700705 14.267 0.032
2456162.64197332 14.145 0.026
2456536.5384378 14.115 0.025
2456537.6098039 14.12 0.026
2456745.89754341 14.315 0.031
2456132.64440217 14.258 0.028
2456790.65793362 14.586 0.039
2456479.56274835 14.329 0.03
2456113.58834037 14.096 0.025
2456125.72347952 14.359 0.032
2455794.69893252 14.291 0.031
2456806.71366909 14.124 0.026
2455858.51018585 14.08 0.026
2456144.6836307 14.147 0.029
2456573.49646966 14.171 0.028
2456804.7066316 14.289 0.053
2457225.505621 14.124 0.029
2457273.56285804 14.103 0.027
