HJD mag emag
2455309.7589699 15.973 0.11
2455818.52390016 15.988 0.125
2456160.60001347 15.926 0.109
2456484.58745569 15.854 0.108
2456133.71639878 15.913 0.111
2456477.63061378 15.889 0.107
2456089.7007663 15.831 0.104
2456115.61282453 15.974 0.117
2456109.64102519 15.863 0.11
2456161.56627288 15.963 0.118
2456094.67810458 15.874 0.112
2456480.70307838 16.13 0.135
2456476.55561724 15.848 0.11
2455328.75649563 15.818 0.106
2456129.67719471 15.884 0.111
2456477.52743466 15.902 0.113
2456511.61833425 15.913 0.117
2456476.61999909 15.861 0.116
2456742.84715366 15.808 0.106
2456102.58549545 15.803 0.107
2456102.73475181 15.842 0.109
2456127.58678205 15.821 0.108
2456005.8355524 15.735 0.102
2456526.60220779 15.821 0.109
2457229.55223349 15.805 0.111
2456510.61628162 15.834 0.113
2456512.63053775 15.832 0.113
2456477.57984695 15.868 0.114
2456095.63274054 15.85 0.111
2455794.69893252 15.835 0.115
