HJD mag emag
2455818.52390016 12.9 0.01
2456160.60001347 12.904 0.01
2456484.58745569 12.907 0.01
2456133.71639878 12.902 0.01
2456477.63061378 12.906 0.01
2456089.7007663 12.904 0.01
2456115.61282453 12.916 0.01
2456109.64102519 12.949 0.01
2456161.56627288 12.918 0.01
2456094.67810458 12.917 0.01
2456480.70307838 12.913 0.01
2456476.55561724 12.928 0.01
2456129.67719471 12.938 0.01
2456477.52743466 12.915 0.01
2456511.61833425 12.926 0.01
2456476.61999909 12.903 0.01
2456742.84715366 12.912 0.01
2456102.58549545 12.948 0.01
2456102.73475181 12.923 0.01
2456127.58678205 12.898 0.01
2456526.60220779 12.927 0.01
2457229.55223349 12.915 0.01
2456510.61628162 12.926 0.01
2457229.74547919 12.906 0.01
2456114.62605421 12.934 0.01
2456464.77626912 12.925 0.01
2455829.59314994 12.933 0.01
2456512.63053775 12.901 0.01
2456734.80947703 12.93 0.01
2456538.59069138 12.897 0.01
2456789.68879582 12.92 0.01
2456477.57984695 12.889 0.01
2456095.63274054 12.887 0.01
2456106.7700705 12.984 0.01
2456162.64197332 12.951 0.01
2456536.5384378 12.968 0.01
2456537.6098039 12.9 0.01
2456745.89754341 12.956 0.01
2456132.64440217 12.923 0.01
2456790.65793362 12.921 0.01
2456479.56274835 12.929 0.01
2456113.58834037 12.911 0.01
2456125.72347952 12.934 0.01
2455794.69893252 12.949 0.01
2456806.71366909 12.916 0.01
2455858.51018585 12.912 0.01
2456144.6836307 12.957 0.01
2456573.49646966 12.918 0.01
2456804.7066316 12.95 0.017
2457225.505621 12.911 0.01
2457273.56285804 12.842 0.01
2457242.60842835 12.603 0.01
2456479.79998416 12.933 0.011
2456536.58374851 12.885 0.01
2456510.48315386 12.925 0.01
2456146.70396897 12.933 0.012
2456424.88940529 12.854 0.014
2456479.70592536 12.936 0.01
2457272.58666747 12.904 0.011
2456563.57868992 12.886 0.013
2456514.70186303 12.677 0.018
