HJD mag emag
2455309.7589699 16.004 0.114
2455818.52390016 15.685 0.096
2456160.60001347 15.883 0.107
2456484.58745569 16.045 0.128
2456133.71639878 16.168 0.138
2456477.63061378 15.936 0.112
2456089.7007663 16.086 0.13
2456115.61282453 15.951 0.115
2455434.65834223 15.803 0.104
2456109.64102519 15.936 0.118
2456161.56627288 16.102 0.133
2456094.67810458 15.896 0.113
2456480.70307838 16.315 0.161
2456476.55561724 16.382 0.177
2455328.75649563 15.87 0.113
2456129.67719471 16.181 0.143
2456477.52743466 16.161 0.141
2456511.61833425 16.111 0.141
2456476.61999909 16.107 0.136
2456742.84715366 16.389 0.176
2456102.58549545 16.141 0.143
2456102.73475181 16.085 0.138
2456127.58678205 15.799 0.107
2456526.60220779 15.972 0.127
2456510.61628162 16.214 0.159
2457229.74547919 15.917 0.127
2456114.62605421 16.113 0.136
2456464.77626912 16.097 0.136
2455829.59314994 15.943 0.13
2456512.63053775 16.056 0.137
2456734.80947703 16.132 0.148
2456538.59069138 16.152 0.152
2456789.68879582 16.146 0.153
2456477.57984695 16.121 0.149
2456095.63274054 16.382 0.206
2456106.7700705 16.03 0.151
2456162.64197332 16.052 0.139
2456536.5384378 16.014 0.137
2456537.6098039 16.012 0.142
2456745.89754341 15.989 0.136
2456132.64440217 16.044 0.135
2456790.65793362 16.084 0.146
2456479.56274835 16.196 0.157
2456113.58834037 16.056 0.146
2456125.72347952 16.092 0.149
2455794.69893252 16.075 0.154
2456806.71366909 16.132 0.157
2455858.51018585 15.941 0.136
2456144.6836307 16.01 0.149
2456573.49646966 16.136 0.161
2456804.7066316 16.266 0.294
2457225.505621 16.076 0.159
2457273.56285804 16.084 0.153
2457242.60842835 15.831 0.157
2455834.55712109 15.971 0.158
2456479.79998416 16.188 0.195
2456536.58374851 16.291 0.198
2456510.48315386 16.163 0.168
2456146.70396897 16.236 0.222
2456479.70592536 16.122 0.187
2457272.58666747 16.131 0.194
