HJD mag emag
2455309.7589699 15.522 0.074
2455818.52390016 15.215 0.062
2456160.60001347 15.172 0.055
2456484.58745569 15.365 0.069
2456133.71639878 15.405 0.07
2456477.63061378 15.204 0.058
2456089.7007663 15.142 0.056
2456115.61282453 15.183 0.058
2455434.65834223 15.172 0.06
2456109.64102519 15.136 0.058
2456161.56627288 15.181 0.058
2456020.7677059 15.438 0.076
2456094.67810458 15.156 0.058
2456480.70307838 15.183 0.059
2456476.55561724 15.561 0.084
2455328.75649563 15.5 0.079
2456129.67719471 15.521 0.08
2456477.52743466 15.334 0.068
2456511.61833425 15.372 0.072
2456476.61999909 15.22 0.061
2456742.84715366 15.151 0.059
2456102.58549545 15.338 0.07
2456102.73475181 15.22 0.063
2456127.58678205 15.356 0.072
2456005.8355524 15.562 0.087
2456526.60220779 15.499 0.081
2457229.55223349 15.367 0.075
2456510.61628162 15.224 0.065
2457229.74547919 15.216 0.068
2456114.62605421 15.162 0.059
2456464.77626912 15.224 0.063
2455829.59314994 15.348 0.075
2456512.63053775 15.475 0.081
2455844.54941545 15.456 0.08
2456734.80947703 15.204 0.065
2456538.59069138 15.19 0.064
2456789.68879582 15.436 0.081
2456477.57984695 15.248 0.067
2456095.63274054 15.215 0.069
2456106.7700705 15.251 0.077
2456162.64197332 15.505 0.085
2456536.5384378 15.412 0.078
2456537.6098039 15.222 0.068
2456745.89754341 15.308 0.073
2456132.64440217 15.182 0.064
2456790.65793362 15.603 0.095
2456479.56274835 15.295 0.071
2456113.58834037 15.45 0.084
2456125.72347952 15.212 0.067
2455794.69893252 15.51 0.09
2456806.71366909 15.308 0.075
2455858.51018585 15.561 0.094
2456144.6836307 15.272 0.076
2456573.49646966 15.29 0.075
2456804.7066316 15.42 0.14
2457225.505621 15.418 0.087
2457273.56285804 15.194 0.068
2457242.60842835 15.516 0.119
2455834.55712109 15.87 0.145
2456479.79998416 15.412 0.093
2456536.58374851 15.672 0.115
2456510.48315386 15.498 0.095
2456146.70396897 15.323 0.104
2456424.88940529 15.546 0.147
2456479.70592536 15.362 0.093
2457272.58666747 15.511 0.111
2456563.57868992 15.557 0.135
