HJD mag emag
2455309.7589699 16.362 0.154
2455818.52390016 16.046 0.132
2456160.60001347 16.539 0.185
2456484.58745569 16.39 0.171
2456133.71639878 16.089 0.129
2456477.63061378 16.61 0.2
2456089.7007663 16.258 0.151
2456115.61282453 16.049 0.124
2455434.65834223 15.999 0.124
2456109.64102519 15.996 0.123
2456161.56627288 16.499 0.188
2456020.7677059 16.375 0.173
2456094.67810458 16.218 0.149
2456480.70307838 16.168 0.139
2456476.55561724 15.988 0.125
2455328.75649563 16.178 0.148
2456129.67719471 16.641 0.211
2456477.52743466 16.089 0.134
2456511.61833425 16.06 0.134
2456476.61999909 16.224 0.152
2456742.84715366 16.432 0.184
2456102.58549545 16.27 0.158
2456102.73475181 16.143 0.144
2456127.58678205 16.053 0.132
2456005.8355524 16.106 0.142
2456526.60220779 16.249 0.161
2457229.55223349 16.364 0.179
2456510.61628162 16.011 0.132
2457229.74547919 16.146 0.156
2456114.62605421 16.215 0.152
2456464.77626912 16.081 0.134
2455829.59314994 16.09 0.146
2456512.63053775 16.404 0.186
2455844.54941545 16.187 0.155
2456734.80947703 16.096 0.144
2456538.59069138 16.248 0.168
2456789.68879582 16.028 0.14
2456477.57984695 16.483 0.202
2456095.63274054 16.329 0.181
2456106.7700705 16.024 0.133
2456162.64197332 16.062 0.138
2456536.5384378 15.957 0.129
2456537.6098039 16.775 0.259
2456745.89754341 16.179 0.159
2456132.64440217 16.036 0.134
2456790.65793362 15.998 0.136
2456479.56274835 16.233 0.171
2456113.58834037 16.461 0.2
2456125.72347952 16.318 0.187
2455794.69893252 16.399 0.191
2456806.71366909 16.063 0.148
2455858.51018585 16.385 0.196
2456144.6836307 16.14 0.166
2456573.49646966 16.186 0.169
2456804.7066316 16.64 0.269
2457225.505621 16.195 0.166
2457273.56285804 16.396 0.201
2455834.55712109 16.385 0.24
2456479.79998416 16.396 0.215
2456536.58374851 16.197 0.192
2456479.70592536 16.163 0.165
