HJD mag emag
2455309.7589699 15.526 0.075
2455818.52390016 15.613 0.089
2456160.60001347 15.573 0.08
2456484.58745569 15.55 0.082
2456133.71639878 15.676 0.089
2456477.63061378 15.533 0.078
2456089.7007663 15.572 0.081
2456115.61282453 15.594 0.083
2455434.65834223 15.556 0.083
2456109.64102519 15.555 0.083
2456161.56627288 15.542 0.081
2456020.7677059 15.552 0.084
2456094.67810458 15.576 0.084
2456480.70307838 15.635 0.088
2456476.55561724 15.581 0.086
2455328.75649563 15.645 0.091
2456129.67719471 15.596 0.085
2456477.52743466 15.528 0.08
2456511.61833425 15.615 0.09
2456476.61999909 15.556 0.082
2456742.84715366 15.599 0.087
2456102.58549545 15.621 0.089
2456102.73475181 15.587 0.087
2456127.58678205 15.595 0.088
2456005.8355524 15.716 0.098
2456526.60220779 15.554 0.085
2457229.55223349 15.647 0.096
2456510.61628162 15.595 0.091
2457229.74547919 15.557 0.092
2456114.62605421 15.58 0.085
2456464.77626912 15.613 0.088
2455829.59314994 15.668 0.1
2456512.63053775 15.624 0.093
2455844.54941545 15.695 0.1
2456734.80947703 15.577 0.09
2456538.59069138 15.639 0.095
2456789.68879582 15.596 0.095
2456477.57984695 15.563 0.09
2456106.7700705 15.619 0.103
2456162.64197332 15.68 0.099
2456536.5384378 15.584 0.091
2456537.6098039 15.676 0.101
2456745.89754341 15.581 0.092
2456132.64440217 15.565 0.087
2456790.65793362 15.585 0.093
2456479.56274835 15.557 0.089
2456113.58834037 15.607 0.096
2456125.72347952 15.605 0.095
2455794.69893252 15.674 0.105
2456806.71366909 15.61 0.096
2455858.51018585 15.647 0.102
2456144.6836307 15.743 0.114
2456573.49646966 15.635 0.103
2456804.7066316 15.704 0.18
2457273.56285804 15.631 0.103
2457242.60842835 15.494 0.115
