HJD mag emag
2455309.7589699 15.994 0.113
2455818.52390016 16.014 0.127
2456160.60001347 16.036 0.12
2456484.58745569 15.898 0.113
2456133.71639878 15.981 0.118
2456477.63061378 15.879 0.107
2456089.7007663 15.944 0.115
2456115.61282453 15.935 0.113
2455434.65834223 15.919 0.116
2456109.64102519 15.894 0.113
2456161.56627288 16.168 0.14
2456020.7677059 15.86 0.112
2456094.67810458 15.901 0.114
2456480.70307838 15.897 0.112
2456476.55561724 15.935 0.121
2455328.75649563 15.818 0.106
2456129.67719471 16.048 0.128
2456477.52743466 15.918 0.115
2456511.61833425 15.846 0.111
2456476.61999909 16.093 0.135
2456742.84715366 15.938 0.12
2456102.58549545 15.985 0.125
2456102.73475181 15.997 0.126
2456127.58678205 15.906 0.117
2456005.8355524 15.854 0.114
2456526.60220779 15.973 0.124
2457229.55223349 15.812 0.111
2456510.61628162 15.939 0.125
2457229.74547919 15.858 0.119
2456114.62605421 16.088 0.134
2456464.77626912 15.925 0.118
2455829.59314994 15.872 0.12
2456512.63053775 16.17 0.153
2455844.54941545 16.042 0.134
2456734.80947703 15.987 0.131
2456538.59069138 16.002 0.132
2456789.68879582 16.096 0.148
2456477.57984695 15.956 0.13
2456095.63274054 16.198 0.172
2456106.7700705 16.211 0.176
2456162.64197332 16.157 0.148
2456536.5384378 15.999 0.133
2456537.6098039 16.129 0.152
2456745.89754341 15.962 0.13
2456132.64440217 16.032 0.134
2456790.65793362 15.985 0.134
2456479.56274835 15.988 0.133
2456113.58834037 16.267 0.174
2456125.72347952 16.078 0.145
2455794.69893252 16.153 0.162
2456806.71366909 16.016 0.138
2455858.51018585 16.233 0.171
2456144.6836307 16.348 0.193
2456573.49646966 16.317 0.186
2456804.7066316 16.092 0.256
2457225.505621 16.191 0.165
2457273.56285804 15.907 0.13
2457242.60842835 15.991 0.179
2456479.79998416 16.215 0.197
2456536.58374851 16.35 0.206
2456510.48315386 16.107 0.162
2456146.70396897 16.399 0.236
2456479.70592536 16.112 0.166
