HJD mag emag
2455309.7589699 15.898 0.104
2455818.52390016 15.669 0.095
2456160.60001347 15.889 0.106
2456484.58745569 15.958 0.118
2456133.71639878 15.843 0.104
2456477.63061378 15.963 0.114
2456089.7007663 15.892 0.11
2456115.61282453 15.888 0.108
2455434.65834223 15.787 0.102
2456109.64102519 15.886 0.113
2456161.56627288 15.86 0.109
2456094.67810458 15.922 0.116
2456480.70307838 15.926 0.114
2456476.55561724 15.997 0.127
2456129.67719471 15.865 0.109
2456477.52743466 15.947 0.118
2456511.61833425 15.882 0.115
2456476.61999909 16.097 0.143
2456742.84715366 15.885 0.113
2456102.58549545 15.983 0.125
2456102.73475181 15.971 0.123
2456127.58678205 15.885 0.115
2456526.60220779 16.007 0.13
2457229.55223349 16.056 0.138
2456510.61628162 16.025 0.137
2457229.74547919 15.967 0.133
2456114.62605421 16.082 0.138
2456464.77626912 15.984 0.125
2455829.59314994 16.075 0.148
2456512.63053775 15.988 0.131
2456734.80947703 16.003 0.133
2456538.59069138 16.101 0.147
2456789.68879582 16.069 0.146
2456477.57984695 15.889 0.118
2456095.63274054 15.999 0.127
2456106.7700705 15.973 0.127
2456162.64197332 15.993 0.134
2456536.5384378 16.006 0.136
2456537.6098039 16.007 0.138
2456745.89754341 16.048 0.141
2456132.64440217 15.941 0.125
2456790.65793362 16.125 0.151
2456479.56274835 16.094 0.156
2456113.58834037 16.019 0.137
2456125.72347952 15.988 0.14
2455794.69893252 16.041 0.141
2456806.71366909 16.112 0.157
2455858.51018585 15.963 0.134
2456144.6836307 16.125 0.167
2456573.49646966 16.002 0.143
2456804.7066316 16.041 0.146
2457225.505621 16.178 0.167
2457273.56285804 15.835 0.129
2456479.79998416 16.137 0.183
2456536.58374851 16.196 0.19
2456510.48315386 16.16 0.18
2456146.70396897 16.123 0.16
2456424.88940529 16.229 0.186
2456479.70592536 16.171 0.178
