HJD mag emag
2455309.7589699 13.382 0.017
2455818.52390016 13.477 0.037
2456160.60001347 13.31 0.013
2456484.58745569 13.327 0.018
2456133.71639878 13.386 0.015
2456477.63061378 13.419 0.018
2456089.7007663 13.37 0.017
2456115.61282453 13.323 0.016
2455434.65834223 13.341 0.029
2456109.64102519 13.351 0.017
2456020.7677059 13.36 0.02
2456094.67810458 13.433 0.018
2456476.55561724 13.369 0.018
2455328.75649563 13.39 0.015
2456477.52743466 13.349 0.019
2456476.61999909 13.378 0.02
2456742.84715366 13.412 0.017
2456102.58549545 13.303 0.016
2456127.58678205 13.443 0.02
2456005.8355524 13.44 0.023
2457229.55223349 13.404 0.019
2457229.74547919 13.353 0.016
2456114.62605421 13.387 0.017
2456512.63053775 13.333 0.015
2455844.54941545 13.356 0.033
2456734.80947703 13.424 0.019
2456789.68879582 13.395 0.018
2456477.57984695 13.443 0.021
2456095.63274054 13.456 0.02
2456162.64197332 13.377 0.017
2456537.6098039 13.453 0.018
2456745.89754341 13.346 0.017
2456132.64440217 13.356 0.016
2456790.65793362 13.374 0.019
2456479.56274835 13.369 0.022
2456113.58834037 13.397 0.021
2455794.69893252 13.273 0.016
2456806.71366909 13.413 0.02
2456144.6836307 13.414 0.019
2456804.7066316 13.338 0.018
2457225.505621 13.349 0.019
2455834.55712109 13.485 0.044
2456479.79998416 13.343 0.019
2456510.48315386 13.443 0.024
2456146.70396897 13.292 0.018
2456514.70186303 13.528 0.045
