HJD mag emag
2455309.7589699 16.289 0.147
2455818.52390016 16.095 0.136
2456160.60001347 16.251 0.144
2456484.58745569 16.213 0.147
2456133.71639878 16.214 0.145
2456477.63061378 16.221 0.143
2456089.7007663 16.322 0.157
2456115.61282453 16.192 0.141
2455434.65834223 16.105 0.136
2456109.64102519 16.35 0.168
2456161.56627288 16.356 0.164
2456020.7677059 16.17 0.146
2456094.67810458 16.366 0.17
2456480.70307838 16.397 0.172
2456476.55561724 16.344 0.168
2455328.75649563 16.262 0.156
2456129.67719471 16.255 0.154
2456477.52743466 16.297 0.159
2456511.61833425 16.305 0.163
2456476.61999909 16.28 0.156
2456742.84715366 16.198 0.148
2456102.58549545 16.38 0.178
2456102.73475181 16.337 0.169
2456127.58678205 16.247 0.158
2456005.8355524 16.465 0.192
2456526.60220779 16.348 0.171
2457229.55223349 16.273 0.168
2456510.61628162 16.36 0.178
2457229.74547919 16.156 0.156
2456114.62605421 16.353 0.17
2456464.77626912 16.189 0.147
2455829.59314994 16.429 0.193
2456512.63053775 16.308 0.169
2455844.54941545 16.258 0.162
2456734.80947703 16.38 0.184
2456538.59069138 16.371 0.181
2456789.68879582 16.363 0.182
2456477.57984695 16.512 0.205
2456095.63274054 16.52 0.223
2456106.7700705 16.592 0.245
2456162.64197332 16.502 0.203
2456536.5384378 16.41 0.189
2456537.6098039 16.509 0.209
2456745.89754341 16.414 0.192
2456132.64440217 16.467 0.198
2456790.65793362 16.582 0.221
2456479.56274835 16.538 0.209
2456113.58834037 16.529 0.216
2456125.72347952 16.636 0.234
2455794.69893252 16.555 0.223
2456806.71366909 16.684 0.244
2455858.51018585 16.665 0.245
2456144.6836307 16.317 0.192
2456573.49646966 16.488 0.215
2457225.505621 16.644 0.252
2457273.56285804 16.745 0.267
2457242.60842835 16.209 0.219
2455834.55712109 16.656 0.281
2456536.58374851 16.893 0.327
2456510.48315386 16.605 0.246
2456479.70592536 16.625 0.271
