HJD mag emag
2455309.7589699 14.204 0.023
2455818.52390016 14.068 0.023
2456484.58745569 14.105 0.023
2456133.71639878 14.118 0.023
2456089.7007663 14.134 0.023
2455434.65834223 14.132 0.024
2456161.56627288 14.11 0.023
2456020.7677059 14.13 0.024
2456094.67810458 14.102 0.023
2456480.70307838 14.128 0.023
2456476.55561724 14.152 0.025
2456129.67719471 14.122 0.023
2456477.52743466 14.169 0.025
2456511.61833425 14.151 0.025
2456476.61999909 14.159 0.025
2456742.84715366 14.183 0.025
2456102.58549545 14.167 0.025
2456127.58678205 14.123 0.024
2456005.8355524 14.134 0.025
2456526.60220779 14.135 0.024
2457229.55223349 14.131 0.025
2456510.61628162 14.123 0.024
2457229.74547919 14.194 0.027
2456114.62605421 14.159 0.024
2455829.59314994 14.158 0.026
2456512.63053775 14.122 0.025
2456734.80947703 14.187 0.027
2456789.68879582 14.222 0.027
2456095.63274054 14.196 0.03
2456106.7700705 14.163 0.027
2456162.64197332 14.163 0.025
2456536.5384378 14.184 0.026
2456537.6098039 14.149 0.026
2456745.89754341 14.186 0.028
2456132.64440217 14.157 0.026
2456790.65793362 14.223 0.028
2456113.58834037 14.145 0.027
2456125.72347952 14.162 0.027
2456806.71366909 14.162 0.026
2455858.51018585 14.146 0.027
2456144.6836307 14.199 0.03
2457225.505621 14.151 0.027
2457273.56285804 14.18 0.029
2457242.60842835 14.167 0.035
2455834.55712109 14.206 0.035
2456479.79998416 14.166 0.03
2456536.58374851 14.119 0.031
2456146.70396897 14.15 0.034
2456424.88940529 14.156 0.039
