HJD mag emag
2455309.7589699 12.977 0.01
2455818.52390016 12.911 0.01
2456160.60001347 12.907 0.01
2456484.58745569 12.99 0.01
2456477.63061378 12.96 0.01
2455434.65834223 12.897 0.01
2456109.64102519 12.916 0.01
2456161.56627288 12.872 0.01
2456020.7677059 12.895 0.01
2456094.67810458 12.855 0.01
2456480.70307838 12.927 0.01
2456476.55561724 12.91 0.01
2455328.75649563 12.921 0.01
2456477.52743466 12.936 0.01
2456511.61833425 12.934 0.01
2456476.61999909 12.895 0.01
2456742.84715366 12.96 0.01
2456102.58549545 12.885 0.01
2456005.8355524 12.922 0.01
2456526.60220779 12.933 0.01
2457229.55223349 12.927 0.01
2456510.61628162 12.94 0.01
2456464.77626912 12.912 0.01
2456512.63053775 12.978 0.01
2455844.54941545 12.91 0.01
2456734.80947703 12.952 0.01
2456538.59069138 12.965 0.01
2456789.68879582 13.044 0.01
2456477.57984695 13.024 0.01
2456095.63274054 12.918 0.01
2456162.64197332 12.971 0.01
2456536.5384378 12.896 0.01
2456537.6098039 12.909 0.01
2456745.89754341 13.072 0.01
2456132.64440217 12.889 0.01
2456790.65793362 13.039 0.01
2456479.56274835 12.973 0.01
2456806.71366909 12.929 0.01
2456573.49646966 12.932 0.01
2456804.7066316 12.88 0.016
2457242.60842835 12.919 0.012
2455834.55712109 12.898 0.011
2456479.79998416 12.882 0.01
2456536.58374851 13.043 0.011
2456146.70396897 12.945 0.012
2456424.88940529 12.962 0.016
2456563.57868992 12.979 0.013
2456514.70186303 13.134 0.028
