HJD mag emag
2455309.7589699 14.827 0.04
2455818.52390016 14.76 0.042
2456160.60001347 14.733 0.038
2456484.58745569 14.774 0.042
2456133.71639878 14.753 0.04
2456089.7007663 14.747 0.04
2456115.61282453 14.766 0.04
2455434.65834223 14.732 0.04
2456109.64102519 14.762 0.042
2456161.56627288 14.772 0.041
2456020.7677059 14.806 0.044
2456094.67810458 14.776 0.042
2456476.55561724 14.763 0.042
2455328.75649563 14.805 0.043
2456129.67719471 14.777 0.042
2456477.52743466 14.761 0.042
2456476.61999909 14.76 0.042
2456742.84715366 14.786 0.043
2456102.58549545 14.763 0.043
2456102.73475181 14.795 0.043
2456127.58678205 14.784 0.044
2456005.8355524 14.813 0.045
2457229.55223349 14.759 0.044
2456510.61628162 14.784 0.045
2456114.62605421 14.804 0.044
2456464.77626912 14.809 0.044
2455829.59314994 14.789 0.046
2456512.63053775 14.781 0.044
2455844.54941545 14.836 0.046
2456734.80947703 14.803 0.047
2456789.68879582 14.83 0.048
2456477.57984695 14.824 0.047
2456095.63274054 14.767 0.048
2456106.7700705 14.819 0.049
2456162.64197332 14.816 0.046
2456536.5384378 14.785 0.046
2456745.89754341 14.813 0.047
2456132.64440217 14.796 0.046
2456790.65793362 14.819 0.048
2456479.56274835 14.855 0.049
2456113.58834037 14.804 0.048
2456125.72347952 14.808 0.048
2455794.69893252 14.831 0.05
2456806.71366909 14.836 0.049
2455858.51018585 14.836 0.05
2456144.6836307 14.886 0.055
2456573.49646966 14.839 0.051
2456804.7066316 14.84 0.071
2457225.505621 14.859 0.052
2457273.56285804 14.863 0.055
2457242.60842835 14.743 0.059
2455834.55712109 14.931 0.066
2456479.79998416 14.814 0.056
2456536.58374851 14.865 0.059
2456510.48315386 14.859 0.056
2456146.70396897 14.824 0.063
2456424.88940529 14.876 0.074
2456479.70592536 14.829 0.055
2457272.58666747 14.878 0.065
2456563.57868992 14.85 0.069
2456514.70186303 14.93 0.125
