HJD mag emag
2455309.7589699 16.441 0.163
2455818.52390016 16.435 0.18
2456160.60001347 16.418 0.167
2456484.58745569 16.394 0.171
2456133.71639878 16.406 0.168
2456477.63061378 16.426 0.171
2456089.7007663 16.63 0.204
2456115.61282453 16.482 0.18
2455434.65834223 16.509 0.19
2456109.64102519 16.427 0.178
2456161.56627288 16.508 0.188
2456094.67810458 16.386 0.171
2456480.70307838 16.383 0.167
2456476.55561724 16.492 0.193
2455328.75649563 16.433 0.179
2456129.67719471 16.647 0.211
2456477.52743466 16.591 0.205
2456511.61833425 16.382 0.174
2456476.61999909 16.36 0.181
2456742.84715366 16.448 0.183
2456102.58549545 16.512 0.194
2456102.73475181 16.539 0.198
2456127.58678205 16.554 0.204
2456526.60220779 16.423 0.182
2457229.55223349 16.596 0.218
2456510.61628162 16.503 0.199
2457229.74547919 16.776 0.261
2456114.62605421 16.515 0.192
2455829.59314994 16.645 0.23
2456512.63053775 16.642 0.226
2455844.54941545 16.692 0.231
2456734.80947703 16.722 0.245
2456538.59069138 16.651 0.225
2456789.68879582 16.58 0.215
2456477.57984695 16.584 0.213
2456095.63274054 16.605 0.224
2456106.7700705 16.698 0.233
2456162.64197332 16.765 0.252
2456536.5384378 16.437 0.189
2456537.6098039 16.574 0.216
2456745.89754341 16.661 0.237
2456132.64440217 16.539 0.205
2456790.65793362 16.683 0.234
2456479.56274835 16.753 0.27
2456113.58834037 16.712 0.245
2456125.72347952 16.782 0.267
2456806.71366909 16.646 0.226
2456573.49646966 16.592 0.238
2456804.7066316 16.488 0.234
