HJD mag emag
2455309.7589699 14.755 0.038
2455818.52390016 14.698 0.04
2456133.71639878 14.729 0.04
2456477.63061378 14.729 0.039
2455434.65834223 14.722 0.04
2456161.56627288 14.754 0.04
2456476.55561724 14.756 0.042
2455328.75649563 14.72 0.04
2456129.67719471 14.759 0.04
2456511.61833425 14.836 0.045
2456476.61999909 14.75 0.041
2456742.84715366 14.727 0.041
2456102.58549545 14.725 0.042
2457229.55223349 14.759 0.045
2456510.61628162 14.832 0.047
2457229.74547919 14.735 0.045
2456114.62605421 14.711 0.04
2456464.77626912 14.765 0.042
2455829.59314994 14.741 0.045
2456512.63053775 14.801 0.045
2456734.80947703 14.77 0.045
2456538.59069138 14.803 0.045
2456789.68879582 14.752 0.044
2456477.57984695 14.805 0.048
2456106.7700705 14.698 0.047
2456162.64197332 14.791 0.045
2456536.5384378 14.771 0.048
2456537.6098039 14.825 0.049
2456790.65793362 14.806 0.046
2456479.56274835 14.775 0.045
2455858.51018585 14.708 0.045
2456804.7066316 14.801 0.079
2457273.56285804 14.695 0.048
2457242.60842835 14.595 0.054
2456479.79998416 14.809 0.06
2456536.58374851 14.786 0.053
2456510.48315386 14.79 0.052
2456146.70396897 14.749 0.058
2456424.88940529 14.886 0.083
2456479.70592536 14.729 0.05
2457272.58666747 14.859 0.062
2456563.57868992 14.851 0.076
